date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2019-01-27;5;9;9;0.5;0.0;0.6;2.7;6.4;-1.0;94;73;78;2;2;1;6.8
2019-01-28;10;10;2;0.2;3.9;3.2;1.9;4.1;-0.4;95;72;68;1;3;3;3.6
2019-01-29;7;8;1;2.6;4.7;0.4;2.8;5.3;0.3;74;56;80;4;3;2;0
2019-01-30;9;4;9;-2.2;2.8;0.3;-0.2;3.0;-3.3;82;68;84;2;3;2;Spuren
2019-01-31;10;10;10;-1.1;-0.5;0.0;-0.6;0.3;-1.4;93;91;88;1;2;2;0
2019-02-01;9;9;10;-1.5;4.8;;1.9;5.4;-1.6;92;78;80;2;3;3;Spuren
2019-02-02;9;6;9;8.1;14.4;8.7;9.8;14.6;5.0;81;62;67;2;3;2;0.7
2019-02-03;9;9;10;;5.8;2.6;5.7;8.7;2.6;89;67;86;2;5;3;2.1
2019-02-04;3;10;9;1.6;3.1;2.5;3.2;4.8;1.5;75;62;61;3;3;2;Spuren
2019-02-05;1;1;0;-2.7;4.8;1.0;1.3;5.6;-3.0;87;56;69;1;1;2;0
2019-02-06;1;8;3;-1.4;2.2;-1.5;0.7;2.8;-1.5;81;72;87;3;2;1;0
2019-02-07;10;3;1;-3.2;5.7;2.5;1.0;6.0;-4.1;93;61;69;1;2;2;0.1
2019-02-08;9;1;3;2.7;10.4;3.6;5.2;10.8;-0.4;87;50;83;2;2;1;0
2019-02-09;9;9;9;0.1;6.8;5.6;3.2;7.0;-0.7;92;68;76;1;2;2;0
2019-02-10;10;10;1;0.5;3.8;4.2;3.3;7.1;-0.5;93;88;90;2;2;2;3.4
2019-02-11;10;8;9;6.2;7.2;;6.0;8.4;3.5;64;55;67;4;4;4;0.1
2019-02-12;9;10;4;3.1;4.3;2.6;4.0;5.6;2.4;56;60;67;5;4;4;Spuren
2019-02-13;9;9;9;3.2;7.6;6.4;5.0;7.7;2.2;69;58;59;3;4;3;0.2
2019-02-14;8;6;5;5.3;10.4;;8.4;11.9;4.8;66;50;60;2;3;3;0
2019-02-15;9;1;1;3.5;11.0;5.3;7.2;11.3;3.1;67;52;67;2;2;1;0
2019-02-16;5;4;8;-0.3;11.9;6.8;6.1;12.6;-0.4;90;44;66;0;1;1;0
2019-02-17;0;0;0;-0.8;11.6;5.2;5.5;11.8;-0.8;92;53;77;1;1;1;0
2019-02-18;8;8;0;-0.6;9.8;6.4;5.0;10.8;-0.8;96;60;74;1;2;2;0
2019-02-19;0;1;1;-1.2;14.4;10.9;6.6;14.6;-1.4;95;37;48;0;3;3;Spuren
2019-02-20;4;7;0;5.8;11.2;8.3;8.7;11.8;5.6;69;45;68;3;3;3;0
2019-02-21;9;8;10;3.2;13.0;10.7;8.4;13.9;2.8;88;52;59;2;3;3;8.1
2019-02-22;10;7;1;7.7;5.3;1.6;6.3;11.0;1.6;87;69;61;4;4;3;1.1
2019-02-23;0;8;0;;1.4;-0.7;-1.1;2.6;-4.8;56;39;44;2;2;2;0
2019-02-24;9;10;10;-3.4;3.6;3.9;0.2;4.4;-4.0;69;30;50;1;2;1;0
2019-02-25;9;8;10;6.2;14.4;12.2;9.5;15.1;3.8;43;39;49;2;3;3;0
2019-02-26;9;8;2;9.6;15.0;12.3;12.5;15.9;9.1;42;30;46;4;4;4;0
2019-02-27;4;0;0;6.2;15.0;8.2;10.7;15.7;5.7;63;32;48;3;3;1;0
2019-02-28;1;1;9;11.5;18.6;15.8;11.7;18.7;4.6;40;28;36;5;4;3;0
2019-03-01;4;3;9;9.8;12.3;9.2;12.6;15.9;9.2;63;60;75;3;4;4;9.7
2019-03-02;10;10;9;4.9;4.6;;6.5;9.3;3.7;81;87;91;3;2;1;1.3
2019-03-03;9;9;9;8.0;14.4;11.4;9.8;14.7;4.8;78;48;61;4;4;2;Spuren
2019-03-04;8;8;7;6.6;17.4;9.7;12.6;18.8;6.4;76;40;58;1;3;5;Spuren
2019-03-05;8;5;8;7.3;11.8;10.3;9.7;12.5;6.8;60;48;41;4;4;4;1.6
2019-03-06;5;8;8;;13.8;11.7;9.1;14.0;4.1;82;46;55;3;4;3;0
2019-03-07;9;4;10;4.5;20.6;11.0;12.7;21.2;4.2;82;36;62;1;3;5;Spuren
2019-03-08;10;8;9;10.7;14.3;11.5;12.7;15.6;9.7;48;40;42;1;4;4;Spuren
2019-03-09;8;8;8;5.8;14.1;;9.9;14.2;5.5;67;48;52;2;5;3;2.7
2019-03-10;4;10;1;6.7;9.0;14.3;10.5;14.7;6.3;82;90;59;1;1;5;5.8
2019-03-11;4;10;9;5.9;4.3;4.3;9.1;14.4;3.8;49;82;59;3;4;2;2.2
2019-03-12;9;8;3;3.8;7.1;3.6;6.0;9.1;2.9;74;54;65;3;3;1;Spuren
2019-03-13;10;10;9;4.2;10.5;7.4;6.5;10.9;2.0;67;46;60;1;3;2;0.1
2019-03-14;8;6;10;5.7;11.8;;7.9;12.2;3.5;72;42;54;4;4;2;0.6
2019-03-15;8;9;9;7.3;10.7;8.8;8.9;11.3;6.5;68;56;86;4;4;4;18.8
2019-03-16;10;10;9;6.4;8.5;8.5;9.6;12.7;6.4;89;78;88;3;1;1;8.4
2019-03-17;9;8;7;3.8;;14.0;11.9;20.8;2.9;97;60;72;1;3;2;Spuren
2019-03-18;10;9;9;6.6;8.9;6.8;10.8;15.0;6.5;70;52;64;3;3;3;0
2019-03-19;8;9;8;4.5;8.9;7.4;7.0;10.1;3.8;67;45;45;3;2;2;0
2019-03-20;8;8;7;4.2;9.0;5.7;6.4;10.0;2.8;62;38;50;3;2;2;0
2019-03-21;3;8;5;1.0;12.7;8.6;6.4;13.7;-0.9;78;34;46;1;2;0;0
2019-03-22;3;9;0;3.4;17.0;12.9;10.1;18.4;1.8;72;38;60;0;1;1;0
2019-03-23;0;0;0;5.7;18.1;13.5;12.1;19.6;4.6;90;44;62;1;2;1;0
2019-03-24;0;1;4;7.8;18.2;13.9;12.6;19.1;6.0;78;51;56;1;2;2;Spuren
2019-03-25;9;9;4;8.9;12.5;7.2;10.9;14.5;7.2;78;33;53;2;3;4;1.1
2019-03-26;9;6;7;;10.3;8.3;7.8;11.4;4.2;64;39;42;3;4;3;1.4
2019-03-27;9;9;8;4.5;10.1;7.6;7.7;11.1;4.2;85;45;55;3;3;3;Spuren
2019-03-28;10;8;6;7.3;;10.0;10.0;14.3;5.6;72;49;69;3;3;2;0.2
2019-03-29;9;9;8;6.8;14.2;10.0;10.0;15.0;4.9;86;45;57;1;2;1;0
2019-03-30;8;6;1;4.7;17.4;;10.4;18.3;2.4;78;39;48;1;2;2;0
2019-03-31;0;0;2;6.8;19.9;16.4;12.4;20.5;4.3;76;34;38;1;2;2;0
2019-04-01;1;1;1;7.8;15.8;46.0;12.0;16.5;7.4;63;34;42;2;3;2;0
2019-04-02;0;8;8;6.7;18.2;15.7;11.4;19.2;3.6;63;36;37;1;4;3;0
2019-04-03;9;10;6;9.7;17.4;68.0;13.6;18.6;8.6;60;40;40;2;4;4;0
2019-04-04;1;9;8;10.6;17.8;16.1;13.9;18.5;9.3;66;44;48;3;5;4;0
2019-04-05;9;9;10;9.6;16.2;10.1;12.8;17.3;8.3;66;46;90;2;3;1;3.4
2019-04-06;10;5;0;8.3;13.8;11.3;11.2;14.4;8.0;90;56;61;2;3;2;0
2019-04-07;6;9;3;8.7;17.5;;13.1;18.9;7.3;80;50;61;3;3;2;0
2019-04-08;8;6;1;11.5;19.7;14.1;14.1;20.0;8.2;77;49;64;1;2;3;0
2019-04-09;5;5;5;11.9;19.7;16.2;15.5;20.3;10.6;71;38;40;4;2;3;0
2019-04-10;9;9;9;8.3;;10.8;12.1;16.2;7.9;69;65;65;2;3;2;0.4
2019-04-11;10;10;10;6.2;9.6;;8.5;10.8;6.1;61;54;64;3;4;3;Spuren
2019-04-12;5;7;6;4.4;11.1;;7.8;11.4;4.2;56;44;58;3;4;3;0
2019-04-13;10;9;9;5.2;9.0;6.1;7.2;9.4;5.0;61;55;68;3;3;2;0.1
2019-04-14;10;9;10;4.6;10.5;9.4;7.6;10.7;4.4;83;70;74;2;2;2;0.5
2019-04-15;4;1;0;7.4;15.8;42.8;11.0;16.4;5.6;65;24;37;2;3;2;0
2019-04-16;0;0;0;5.4;16.3;12.8;9.5;17.3;1.7;59;34;40;1;2;2;0
2019-04-17;4;3;3;8.0;16.7;14.4;11.6;17.2;6.0;42;43;52;2;3;2;0
2019-04-18;0;2;0;;18.9;16.0;13.3;19.7;6.8;61;38;42;1;2;2;0
2019-04-19;0;1;0;11.1;21.7;17.7;14.6;22.8;6.4;68;32;27;1;2;2;0
2019-04-20;0;1;1;11.8;;15.9;14.6;22.7;6.4;54;22;38;1;1;1;0
2019-04-21;0;1;0;12.2;21.2;16.1;14.6;22.1;7.0;54;26;38;1;2;2;0
2019-04-22;0;1;9;11.9;21.9;16.5;14.6;22.4;6.7;59;32;46;1;3;4;0
2019-04-23;8;10;10;10.9;10.2;10.4;13.2;16.5;9.8;74;92;85;4;4;4;2.1
2019-04-24;9;2;8;10.8;22.5;20.7;16.8;23.4;10.2;82;48;46;3;4;4;0
2019-04-25;0;6;7;15.2;26.2;23.3;19.1;27.2;10.9;71;32;36;2;3;3;0
2019-04-26;6;8;7;16.3;25.3;15.5;19.2;26.8;11.5;61;35;56;0;4;5;0.3
2019-04-27;8;9;9;11.0;16.4;13.3;13.4;17.3;9.4;68;51;58;4;4;3;Spuren
2019-04-28;1;8;1;10.4;16.7;12.5;13.0;17.4;8.5;58;36;44;4;3;3;1.2
2019-04-29;10;10;10;8.3;10.3;9.6;10.3;12.5;8.1;82;79;76;3;4;3;3.5
2019-04-30;10;10;7;7.2;12.0;11.2;9.6;12.1;7.1;90;91;88;5;3;4;15.4
2019-05-01;1;3;8;11.2;;15.0;14.0;18.8;9.2;62;45;58;4;4;4;0
2019-05-02;3;2;2;15.8;21.9;18.2;17.8;22.7;12.9;56;30;41;3;4;2;5.7
2019-05-03;10;8;9;40.0;14.6;11.5;14.1;18.3;9.8;90;66;89;4;3;2;5.1
2019-05-04;9;10;10;10.8;11.7;11.4;11.7;14.8;8.6;85;83;84;0;1;1;15.2
2019-05-05;10;10;10;3.7;5.9;5.2;7.5;11.4;3.6;91;89;83;4;3;4;17.1
2019-05-06;10;9;8;5.4;11.4;10.0;7.8;11.5;4.1;80;41;47;4;4;4;0
2019-05-07;6;7;8;8.7;14.2;9.8;10.2;14.8;5.6;56;35;61;3;3;1;0
2019-05-08;7;5;8;8.1;18.5;15.4;10.8;18.7;2.8;71;42;58;1;4;4;0.7
2019-05-09;10;10;8;11.4;14.5;12.9;13.4;16.3;10.5;89;60;71;2;2;1;2.6
2019-05-10;1;6;5;14.8;18.8;15.3;15.4;20.4;10.3;63;42;56;4;3;3;Spuren
2019-05-11;9;10;9;48.4;19.9;71.2;15.5;21.2;9.8;77;58;59;1;2;2;13
2019-05-12;9;10;10;11.9;8.9;8.5;13.2;17.9;8.5;79;89;91;3;4;4;2.4
2019-05-13;10;10;9;9.2;12.8;10.0;10.8;13.1;8.5;72;53;61;4;3;2;Spuren
2019-05-14;8;10;10;7.0;40.0;7.2;8.8;10.8;6.8;63;55;79;4;3;3;8.5
2019-05-15;10;10;10;6.5;7.5;6.4;7.0;8.0;5.9;85;83;90;3;4;4;18.3
2019-05-16;10;8;8;6.7;12.1;11.8;9.8;13.6;5.9;93;69;73;3;1;2;0.4
2019-05-17;5;2;1;11.5;16.3;12.2;12.7;17.2;8.2;82;61;73;2;4;3;0
2019-05-18;1;9;1;12.7;19.6;18.0;14.3;20.1;8.5;77;58;58;2;4;3;0
2019-05-19;8;5;9;13.4;21.2;18.3;16.0;22.0;10.0;81;54;71;0;3;3;6.8
2019-05-20;10;9;4;13.4;19.7;16.9;16.8;20.4;13.2;96;62;66;2;4;3;2.2
2019-05-21;7;9;9;11.8;18.0;14.4;14.1;18.3;9.8;90;61;72;2;5;5;3.5
2019-05-22;10;10;10;13.0;15.4;13.3;14.5;16.2;12.7;92;82;91;4;4;4;19.7
2019-05-23;9;9;9;11.7;14.5;14.5;14.3;17.2;11.4;81;59;50;4;4;3;Spuren
2019-05-24;1;5;4;15.1;21.6;19.2;17.1;23.0;11.2;61;36;44;3;2;2;0
2019-05-25;7;4;8;15.4;95.2;;17.8;25.1;10.5;68;42;50;1;1;2;1.5
2019-05-26;7;6;7;17.7;24.6;19.7;20.2;25.3;15.1;70;45;66;3;2;2;Spuren
2019-05-27;9;10;10;17.8;22.2;16.0;19.0;22.9;15.0;76;65;91;1;3;3;2.6
2019-05-28;10;10;9;16.7;16.5;15.5;16.4;19.0;13.8;81;88;86;1;2;3;11.8
2019-05-29;10;10;10;12.2;13.6;13.3;13.7;15.5;11.9;90;86;75;3;3;3;9.3
2019-05-30;10;10;10;10.9;14.8;13.0;13.1;16.1;10.1;79;69;70;3;2;1;Spuren
2019-05-31;9;6;6;14.3;22.3;19.7;17.5;23.5;11.4;64;41;60;2;3;3;Spuren
2019-06-01;5;4;7;19.6;26.0;23.0;21.0;26.5;15.4;65;48;58;3;3;2;0
2019-06-02;1;3;4;21.7;27.1;22.7;22.9;28.5;17.2;;;;1;2;2;0
2019-06-03;1;1;3;19.9;;24.4;21.5;28.9;14.1;66;35;41;1;2;2;0
2019-06-04;3;2;4;22.5;28.9;25.9;22.6;29.9;15.3;56;36;57;1;2;2;0
2019-06-05;1;6;8;22.0;29.1;24.9;23.1;29.4;16.7;64;44;57;1;2;3;0
2019-06-06;9;9;9;19.5;23.4;21.9;21.2;24.9;17.5;79;66;72;3;3;2;34.1
2019-06-07;9;4;0;16.9;24.9;24.5;20.9;26.4;15.4;82;63;59;3;3;3;0
2019-06-08;1;6;1;19.4;23.6;22.2;20.6;24.9;16.2;53;41;48;5;3;2;0
2019-06-09;8;7;9;20.2;27.0;25.2;21.8;28.2;15.3;51;50;41;2;2;2;0
2019-06-10;7;4;3;23.6;30.0;27.4;24.1;30.5;17.6;61;49;52;3;4;4;0
2019-06-11;1;2;8;25.1;31.0;28.5;26.5;31.1;21.9;;;;2;4;3;0
2019-06-12;5;2;8;24.2;30.6;28.5;26.3;31.2;21.3;;;;2;4;4;0
2019-06-13;2;2;4;22.5;29.6;29.5;25.5;31.3;19.6;;;;2;2;3;0
2019-06-14;2;1;1;23.3;31.0;29.1;26.7;32.0;21.4;;;;2;2;3;0
2019-06-15;6;9;7;25.9;32.0;29.8;27.4;33.4;21.4;;;;2;3;3;0
2019-06-16;5;7;9;22.0;23.9;22.9;25.3;29.8;20.7;;;;3;4;2;Spuren
2019-06-17;2;9;9;20.9;25.7;23.8;22.2;26.0;18.3;62;52;53;2;3;3;0
2019-06-18;7;7;5;;27.6;25.5;23.5;29.0;18.0;61;46;55;2;3;2;0
2019-06-19;3;7;8;23.5;27.7;25.5;24.2;30.5;17.8;69;50;65;1;2;2;0.4
2019-06-20;7;4;7;20.2;118.0;22.8;23.5;30.1;16.9;83;42;73;1;2;1;2.2
2019-06-21;1;4;4;21.1;28.0;25.4;23.5;29.1;17.9;66;45;53;3;2;2;0
2019-06-22;9;9;10;21.1;25.8;20.3;23.5;26.7;20.2;72;57;74;2;2;2;6.7
2019-06-23;10;9;9;19.1;21.8;;20.8;23.1;18.4;92;82;83;2;2;2;5
2019-06-24;9;4;1;19.8;28.0;26.4;23.8;29.5;18.0;63;47;52;2;2;2;0
2019-06-25;1;2;1;23.4;29.7;28.8;24.7;31.4;18.0;68;50;54;1;3;3;0
2019-06-26;3;2;1;26.0;34.5;31.5;28.3;35.7;20.8;;;;2;2;2;0
2019-06-27;0;5;2;29.2;33.9;28.1;28.6;33.9;23.2;;;;3;3;3;0
2019-06-28;0;4;1;21.4;26.2;24.3;23.3;28.1;18.5;44;36;41;2;3;3;0
2019-06-29;1;4;1;83.2;27.6;25.5;22.1;29.5;14.6;53;35;38;1;1;1;0
2019-06-30;0;0;0;22.3;34.8;30.9;25.8;35.7;15.9;56;33;36;1;3;3;0
2019-07-01;3;2;10;24.4;36.0;20.9;28.5;37.0;19.9;65;37;81;1;2;4;9.6
2019-07-02;9;9;8;23.3;23.8;24.2;23.3;27.4;19.2;64;66;60;3;2;2;0.4
2019-07-03;1;6;9;19.4;24.8;23.7;21.9;26.5;17.3;53;39;40;2;2;2;0
2019-07-04;6;1;1;18.5;25.8;24.3;21.7;27.2;16.1;48;36;39;2;2;2;0
2019-07-05;7;7;4;;28.7;25.3;22.3;29.7;14.9;52;34;35;1;3;2;0
2019-07-06;8;2;7;22.6;32.6;29.8;25.2;33.5;16.9;56;21;26;1;4;3;1.7
2019-07-07;9;9;7;22.8;22.5;18.3;24.3;30.2;18.3;;;;4;5;3;4.1
2019-07-08;5;8;9;;22.9;21.5;19.0;23.9;14.0;58;41;49;2;2;3;0
2019-07-09;5;7;7;17.2;21.5;20.2;18.4;22.8;14.0;46;38;40;2;2;2;0
2019-07-10;1;9;5;65.6;21.8;80.8;18.3;22.9;13.6;54;36;38;2;3;2;0
2019-07-11;3;9;8;19.6;;21.9;19.7;25.9;13.4;45;34;40;1;3;2;1.3
2019-07-12;10;9;9;15.8;20.6;20.1;20.0;24.1;15.8;89;67;59;3;2;3;2.4
2019-07-13;9;9;9;16.7;17.7;66.4;17.8;20.4;15.2;79;84;89;3;3;3;18.9
2019-07-14;6;8;8;17.9;22.0;15.8;19.5;23.5;15.5;71;53;87;3;3;2;2.2
2019-07-15;3;4;2;17.8;24.1;21.6;19.7;25.1;14.2;68;40;53;2;2;2;0
2019-07-16;6;7;5;76.0;24.9;23.3;20.0;26.2;13.7;63;46;48;2;3;2;0
2019-07-17;4;5;5;18.6;25.9;23.5;20.3;27.2;13.3;58;44;50;2;2;2;0
2019-07-18;3;7;6;19.6;26.5;23.6;21.4;26.7;16.1;64;45;51;1;2;2;0.2
2019-07-19;9;9;7;19.1;28.5;26.3;22.5;30.2;14.7;71;38;40;1;3;2;Spuren
2019-07-20;7;7;9;20.5;30.4;29.3;24.9;32.7;17.0;72;37;43;1;2;2;0
2019-07-21;9;9;9;23.4;24.0;24.8;25.0;29.7;20.3;;;;1;3;3;Spuren
2019-07-22;8;9;9;23.3;28.9;;24.4;30.1;18.7;64;42;43;1;2;2;0
2019-07-23;6;1;1;24.2;126.8;29.3;27.9;33.2;22.5;;;;2;3;2;0
2019-07-24;0;1;1;23.0;30.9;28.5;25.7;32.6;18.7;66;36;43;2;2;1;0
2019-07-25;1;1;1;24.8;33.0;29.5;26.8;34.2;19.3;55;30;35;1;2;1;0
2019-07-26;1;2;6;24.1;34.4;31.8;27.6;35.4;19.8;61;26;28;1;2;2;0
2019-07-27;10;9;10;21.4;22.4;19.9;25.6;31.8;19.4;74;67;87;3;3;2;2.5
2019-07-28;10;7;9;19.6;25.6;24.0;23.2;27.7;18.6;86;65;74;3;3;2;11.6
2019-07-29;9;5;6;20.4;26.6;;23.1;26.9;19.3;90;63;74;1;3;4;0
2019-07-30;5;2;9;22.8;26.3;25.8;23.6;26.9;20.3;72;63;62;4;4;3;0
2019-07-31;6;6;9;23.8;;20.9;25.6;30.2;20.9;;;;3;3;3;5.3
2019-08-01;3;4;6;20.6;27.9;25.0;23.5;28.4;18.5;73;39;52;3;2;1;0
2019-08-02;9;10;10;20.8;25.3;22.9;21.9;25.8;18.0;64;51;64;1;1;2;Spuren
2019-08-03;6;7;6;20.6;19.7;17.1;20.3;23.5;17.1;65;71;77;3;4;3;0.9
2019-08-04;1;3;2;18.3;25.3;23.3;20.6;26.7;14.5;71;40;44;2;2;2;0
2019-08-05;1;5;10;19.3;;24.3;22.9;30.5;15.2;71;31;49;1;2;3;0.9
2019-08-06;9;9;9;19.6;27.8;25.2;24.0;29.7;18.3;78;49;57;2;3;2;4.2
2019-08-07;8;9;9;22.5;30.2;28.6;25.1;31.1;19.1;74;39;46;1;2;3;3.8
2019-08-08;7;9;5;21.2;27.3;24.6;23.7;28.6;18.8;;;;3;2;1;0
2019-08-09;1;3;9;20.4;30.5;28.1;24.1;31.7;16.5;70;38;50;1;2;2;0
2019-08-10;7;3;7;22.4;32.4;23.5;26.9;33.6;20.2;;;;1;1;3;2
2019-08-11;9;2;0;20.6;27.7;26.8;24.2;29.6;18.8;79;42;47;2;2;3;Spuren
2019-08-12;0;8;9;23.7;27.9;20.4;24.8;29.3;20.3;;;;2;2;3;12
2019-08-13;9;9;9;18.5;22.2;19.7;20.2;22.7;17.6;82;65;67;3;2;2;0.4
2019-08-14;10;7;2;16.2;23.8;20.1;20.0;24.4;15.5;77;41;45;4;3;2;0
2019-08-15;0;5;6;16.4;25.3;22.5;19.2;25.9;12.5;70;36;43;1;2;2;0.2
2019-08-16;8;7;5;;18.9;19.7;20.3;23.6;17.0;73;67;65;3;4;2;1.3
2019-08-17;8;7;5;17.1;26.3;22.7;20.3;28.0;12.6;78;40;57;1;2;1;Spuren
2019-08-18;8;1;1;20.2;32.8;30.3;26.6;34.4;18.8;71;35;36;1;2;3;0
2019-08-19;1;2;9;23.4;29.7;27.2;24.7;30.7;18.6;58;38;47;4;2;2;0.1
2019-08-20;9;9;9;21.5;28.8;27.7;25.4;30.0;20.8;;;;1;2;2;0
2019-08-21;8;9;7;17.6;19.8;19.6;22.3;27.7;16.8;71;63;61;3;3;2;Spuren
2019-08-22;9;8;8;16.0;23.0;22.4;20.0;24.5;15.4;77;59;62;2;2;1;0
2019-08-23;9;8;4;18.8;26.6;23.7;22.6;28.0;17.2;69;46;62;1;2;1;0
2019-08-24;5;8;10;20.1;30.7;26.0;24.6;31.4;17.8;;;;1;3;1;16.1
2019-08-25;9;9;8;18.7;25.4;23.4;22.7;26.9;18.4;94;67;76;2;2;2;0
2019-08-26;9;9;8;20.4;24.8;23.0;22.4;26.4;18.3;90;64;72;1;2;2;Spuren
2019-08-27;9;2;1;84.0;29.4;25.9;24.6;30.0;19.1;87;50;64;2;3;3;0
2019-08-28;6;9;8;21.8;30.3;27.2;25.3;31.0;19.6;83;49;56;2;3;2;0
2019-08-29;5;5;10;22.8;30.5;86.4;25.4;31.6;19.1;72;47;88;1;1;2;9.8
2019-08-30;7;4;2;20.3;29.5;24.4;24.9;30.1;19.6;78;46;67;2;2;2;0
2019-08-31;4;4;5;80.4;30.8;107.6;24.8;31.3;18.2;85;45;54;1;3;2;0
2019-09-01;0;9;7;21.9;23.3;23.0;25.2;31.7;18.7;74;70;61;2;3;1;5.1
2019-09-02;10;10;10;18.3;17.9;16.6;20.3;24.0;16.6;92;85;86;2;3;3;9.5
2019-09-03;3;3;0;14.5;21.5;18.1;18.4;23.0;13.7;84;36;50;3;3;2;0
2019-09-04;1;0;0;14.3;24.5;20.2;18.0;24.6;11.3;77;36;50;1;3;2;0
2019-09-05;0;4;3;14.7;27.3;21.9;19.8;27.6;11.9;79;35;50;1;2;3;0.6
2019-09-06;10;10;10;15.4;20.1;18.0;18.4;21.9;14.8;74;49;63;3;2;2;12.8
2019-09-07;10;10;10;14.9;15.6;14.0;16.0;18.0;14.0;94;93;93;1;1;3;12.9
2019-09-08;9;8;10;13.6;18.2;16.8;16.4;20.0;12.7;89;66;78;2;2;2;18.1
2019-09-09;6;8;8;11.3;15.8;14.4;14.5;17.9;11.0;88;64;72;4;3;3;Spuren
2019-09-10;7;6;6;;21.2;17.9;15.5;21.9;9.1;86;52;63;1;3;2;0
2019-09-11;4;3;9;13.0;23.0;17.9;17.1;23.4;10.7;86;47;66;1;3;2;0
2019-09-12;1;1;1;;23.5;18.2;19.4;24.0;14.8;72;43;64;2;4;2;0
2019-09-13;6;6;10;17.1;25.2;22.6;21.0;26.1;15.8;76;50;57;1;3;2;0
2019-09-14;9;8;1;16.8;;16.5;19.6;22.7;16.5;70;51;71;2;2;2;0
2019-09-15;1;1;2;11.9;23.3;19.3;16.9;24.2;9.5;78;50;71;1;2;1;0
2019-09-16;5;6;7;16.8;103.2;22.7;20.4;26.4;14.4;88;49;56;1;2;2;Spuren
2019-09-17;9;9;1;18.8;15.9;15.6;18.9;22.7;15.1;66;78;85;2;2;2;Spuren
2019-09-18;4;3;1;11.6;18.1;13.2;14.6;18.6;10.6;59;27;45;2;2;2;0
2019-09-19;4;4;2;11.3;16.1;12.7;13.5;17.1;9.9;60;34;45;3;3;3;0
2019-09-20;4;4;5;8.5;16.3;11.3;11.7;17.2;6.1;73;40;64;1;1;2;0
2019-09-21;1;0;0;;19.9;15.5;12.9;20.2;5.5;85;40;50;1;3;3;0
2019-09-22;1;7;9;10.9;20.5;17.2;15.1;20.8;9.3;68;39;49;2;4;3;0
