date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2017-01-21;0;0;0;-8.8;-3.2;-4.4;-5.6;-2.2;-8.9;90;74;81;1;1;1;0
2017-01-22;4;0;0;-6.9;1.0;-1.8;-3.0;1.1;-7.1;90;60;66;2;3;3;0
2017-01-23;9;10;10;;-4.7;-5.2;-3.6;-1.7;-5.4;87;86;86;3;2;2;Spuren
2017-01-24;10;10;10;-40.0;-5.0;-4.7;-5.4;-4.5;-6.3;90;78;76;2;2;2;Spuren
2017-01-25;10;10;10;-2.9;-0.5;-0.5;-2.5;-0.2;-4.7;78;75;76;4;2;1;Spuren
2017-01-26;10;9;1;;1.5;-0.9;-0.3;1.7;-2.3;76;61;72;2;3;3;0
2017-01-27;1;10;10;-3.9;-40.0;-4.0;-2.7;-0.8;-4.5;80;81;86;2;3;3;0
2017-01-28;10;10;10;-5.3;-5.0;-5.0;-4.9;-4.0;-5.8;89;88;89;3;3;2;0.1
2017-01-29;10;10;10;-5.5;-4.8;-5.4;-5.1;-4.6;-5.6;93;87;90;1;1;2;Spuren
2017-01-30;10;10;10;-6.5;-5.9;-7.5;-6.5;-5.3;-7.6;95;92;93;2;3;3;2.1
2017-01-31;10;10;10;-7.0;-5.2;-4.3;-6.1;-4.2;-8.0;89;92;88;3;3;2;10.1
2017-02-01;10;10;10;-3.0;-1.1;-1.1;-2.7;-1.0;-4.3;94;87;96;1;1;1;1.5
2017-02-02;10;10;10;-1.1;0.5;-0.5;-0.4;0.6;-1.3;96;91;97;1;2;1;0
2017-02-03;10;10;10;0.0;1.8;1.0;0.7;1.9;-0.5;98;92;100;1;1;1;0
2017-02-04;9;2;10;0.3;5.6;2.5;2.9;5.7;0.0;94;78;94;2;1;2;0
2017-02-05;6;4;9;5.6;11.1;5.2;6.9;12.1;1.6;72;41;74;3;1;2;4.1
2017-02-06;10;10;10;3.2;3.4;40.0;3.7;5.2;2.1;96;92;91;2;2;3;8
2017-02-07;10;2;1;0.5;3.3;0.6;2.1;3.9;0.3;85;63;72;2;3;2;0
2017-02-08;10;10;10;-1.5;-1.6;-2.3;-0.9;0.6;-2.3;80;71;73;2;2;2;0
2017-02-09;10;9;10;-3.5;0.2;-0.6;-1.7;0.3;-3.6;84;74;80;2;2;2;Spuren
2017-02-10;10;9;9;0.2;1.7;1.5;0.9;2.4;-0.7;88;64;65;3;4;3;0
2017-02-11;7;9;9;-0.4;1.5;1.4;1.3;3.1;-0.5;84;79;75;3;3;3;Spuren
2017-02-12;9;10;9;0.3;2.7;2.2;1.7;3.3;0.1;79;68;68;3;3;2;0
2017-02-13;0;0;0;-2.5;4.3;0.7;1.0;4.4;-2.5;90;61;72;1;3;2;0
2017-02-14;1;0;0;-3.0;5.3;40.0;1.4;5.9;-3.1;90;68;83;2;2;2;0
2017-02-15;0;1;0;-2.7;9.2;3.7;3.5;9.7;-2.8;94;46;61;1;2;2;0
2017-02-16;0;1;10;-2.3;40.0;-0.2;1.2;4.7;-2.3;94;73;96;1;2;1;0
2017-02-17;10;9;7;;4.8;4.3;2.1;6.2;-2.0;98;86;85;2;1;3;0.2
2017-02-18;10;10;4;4.2;6.2;3.8;5.0;6.3;3.6;86;79;88;3;3;2;2.4
2017-02-19;1;9;3;-1.5;5.6;2.1;2.3;6.1;-1.6;97;80;89;1;1;1;0
2017-02-20;10;4;2;;8.7;4.8;4.7;9.4;0.0;82;66;82;3;4;1;4
2017-02-21;9;10;7;8.6;10.4;10.5;7.7;11.4;3.9;81;80;73;5;4;3;4.4
2017-02-22;10;9;5;7.2;14.3;11.6;10.4;14.8;5.9;96;60;66;2;5;4;1.7
2017-02-23;9;9;9;11.5;18.4;11.9;14.7;18.8;10.5;66;30;60;4;4;2;1.6
2017-02-24;9;9;6;8.1;10.7;6.5;11.2;15.9;6.5;71;39;53;4;4;3;0
2017-02-25;4;5;9;1.0;;4.8;5.4;9.8;0.9;73;38;55;3;3;1;0
2017-02-26;9;10;9;1.1;9.4;8.8;5.1;10.1;0.0;75;46;46;1;2;2;0
2017-02-27;3;9;8;;44.0;11.1;6.6;13.6;-0.5;86;47;37;0;3;2;0
2017-02-28;9;9;10;40.0;11.3;8.7;6.9;11.5;2.3;76;51;62;1;2;2;0.9
2017-03-01;10;5;1;5.8;11.3;8.2;8.8;11.9;5.7;65;38;48;4;4;3;0.5
2017-03-02;10;8;3;5.6;12.3;9.8;8.4;13.4;3.3;81;47;43;2;4;3;0.2
2017-03-03;6;9;6;3.9;14.8;10.6;9.0;15.1;2.9;61;34;60;3;3;3;0
2017-03-04;8;2;9;5.3;20.1;15.0;12.8;20.6;5.0;85;28;47;2;4;4;0
2017-03-05;7;10;9;10.7;13.0;8.9;12.0;15.0;8.9;55;43;80;3;2;2;0.1
2017-03-06;9;7;9;7.0;11.7;9.2;8.4;12.3;4.5;68;38;55;4;3;2;Spuren
2017-03-07;9;8;7;5.1;8.7;6.9;7.4;10.9;3.8;79;65;72;2;3;3;1.6
2017-03-08;5;3;3;3.5;11.1;6.7;7.8;12.1;3.4;76;46;62;3;2;2;2.7
2017-03-09;10;9;9;7.8;13.3;11.0;8.7;13.4;3.9;88;55;71;3;2;2;3.2
2017-03-10;7;10;10;6.6;7.1;6.8;8.4;11.0;5.7;70;74;66;4;4;4;1.1
2017-03-11;8;6;9;40.0;10.2;8.3;7.8;10.9;4.6;71;42;48;3;3;3;Spuren
2017-03-12;3;5;9;3.0;7.2;6.7;5.8;8.6;2.9;74;49;55;2;3;2;0
2017-03-13;0;1;4;1.2;10.5;6.4;6.2;11.5;0.8;78;47;62;2;3;2;0
2017-03-14;9;7;3;3.4;50.0;9.9;7.4;13.4;1.4;78;42;55;1;4;2;0
2017-03-15;4;10;6;9.0;12.6;11.7;9.7;13.2;6.1;62;57;55;2;3;3;0
2017-03-16;8;4;3;7.6;16.5;13.1;11.4;17.3;5.5;69;25;46;1;4;2;0
2017-03-17;2;7;7;4.8;20.0;55.2;12.0;20.5;3.5;75;32;53;1;2;2;9
2017-03-18;10;10;9;7.7;10.3;10.1;10.3;13.8;6.8;86;72;73;1;6;6;17.4
2017-03-19;10;10;9;6.0;9.0;11.4;8.6;11.6;5.5;81;86;83;3;1;2;4.6
2017-03-20;9;7;5;11.5;16.8;13.2;14.3;17.6;10.9;74;52;66;2;4;2;0
2017-03-21;9;9;8;11.1;17.6;14.4;12.9;18.2;7.6;76;46;62;3;2;2;0
2017-03-22;10;10;9;10.9;8.4;7.0;10.7;14.4;7.0;76;78;77;2;3;2;Spuren
2017-03-23;10;9;4;5.6;10.2;7.6;7.7;11.0;4.4;87;71;83;1;2;1;0
2017-03-24;10;10;9;8.5;11.2;10.2;9.4;12.4;6.3;80;66;64;2;2;2;0
2017-03-25;7;7;6;6.1;13.1;9.2;9.6;14.4;4.8;67;37;49;3;2;2;0
2017-03-26;4;1;1;5.2;11.4;7.3;8.2;12.0;4.3;64;28;46;2;3;2;0
2017-03-27;0;0;2;2.9;14.0;10.4;8.3;15.7;0.8;71;31;41;0;2;1;0
2017-03-28;1;0;1;5.6;19.8;14.6;12.1;21.5;2.7;55;24;45;1;1;2;0
2017-03-29;3;4;4;14.3;22.3;17.3;16.6;22.5;10.7;44;33;44;4;3;3;0
2017-03-30;9;9;6;;18.4;15.7;17.3;20.5;14.0;55;44;53;3;2;2;0
2017-03-31;6;3;1;9.2;21.8;18.0;14.9;22.3;7.5;76;38;47;1;3;3;0
2017-04-01;0;0;1;12.4;22.8;19.3;17.0;23.7;10.2;58;32;41;2;4;3;0
2017-04-02;0;1;1;46.0;23.1;18.6;16.5;24.6;8.3;62;33;37;1;2;2;0
2017-04-03;1;3;5;12.6;20.7;16.7;15.5;22.0;8.9;64;43;54;2;3;3;0.2
2017-04-04;6;7;9;11.0;17.9;14.1;14.0;18.2;9.7;72;46;53;2;3;4;2
2017-04-05;10;8;7;;13.1;12.4;11.7;14.3;9.0;83;64;62;4;4;4;3
2017-04-06;2;6;4;7.7;10.9;;9.8;13.0;6.6;59;42;44;3;4;3;2.6
2017-04-07;10;10;10;5.7;7.6;8.3;7.6;9.5;5.6;83;92;87;3;3;3;14.5
2017-04-08;10;9;10;41.6;;13.6;11.8;15.4;8.2;76;65;60;3;4;2;Spuren
2017-04-09;1;2;0;8.9;18.1;13.7;12.3;19.0;5.5;84;41;55;1;2;2;0
2017-04-10;0;1;5;9.5;21.2;17.8;14.4;22.8;6.0;76;44;51;0;2;2;0.1
2017-04-11;10;8;8;9.3;13.3;10.9;13.7;18.0;9.3;66;44;48;4;4;2;0
2017-04-12;10;8;9;7.9;16.9;60.4;11.2;17.7;4.7;63;39;48;2;2;2;0.4
2017-04-13;10;9;9;11.2;;10.0;12.5;15.1;9.9;87;74;72;1;3;1;3.1
2017-04-14;9;9;6;10.5;13.9;11.1;12.3;15.2;9.4;72;50;68;2;2;1;Spuren
2017-04-15;9;9;9;9.8;15.7;14.4;11.6;16.9;6.2;79;48;58;2;4;2;0.7
2017-04-16;9;9;9;8.8;12.1;8.3;11.4;14.5;8.3;76;38;68;2;3;3;0.1
2017-04-17;9;9;10;6.5;9.6;7.5;8.9;11.9;5.9;86;70;91;3;3;2;19.2
2017-04-18;6;9;9;5.4;9.5;4.5;7.3;10.7;3.8;79;57;87;3;4;3;2.5
2017-04-19;10;10;10;1.0;1.5;1.4;2.7;4.5;0.9;88;93;95;4;4;5;14.5
2017-04-20;10;10;9;2.3;4.8;4.1;3.5;5.5;1.4;63;53;51;4;4;3;Spuren
2017-04-21;5;6;2;3.9;12.3;40.0;7.4;12.9;1.8;57;44;50;3;4;3;0
2017-04-22;10;10;10;10.2;12.9;5.6;9.8;14.0;5.6;49;54;90;4;4;2;3.6
2017-04-23;8;5;8;6.1;10.0;9.1;8.6;11.9;5.3;71;52;48;3;3;3;Spuren
2017-04-24;3;3;4;7.8;14.3;;10.1;16.7;3.4;55;46;50;2;2;2;0
2017-04-25;5;5;7;9.1;;16.2;13.4;22.2;4.5;80;42;58;2;2;2;0
2017-04-26;9;9;10;10.3;15.7;8.9;12.9;17.2;8.6;81;64;79;2;2;2;0.6
2017-04-27;10;10;10;5.8;7.7;7.3;7.3;9.0;5.5;92;80;89;2;2;2;4.3
2017-04-28;10;10;9;4.4;6.2;5.9;5.8;7.3;4.3;92;87;84;2;2;3;1.1
2017-04-29;1;7;6;7.0;13.2;10.4;9.1;14.2;3.9;74;44;60;4;3;2;0
2017-04-30;0;6;1;7.8;16.5;13.0;9.8;16.8;2.7;73;41;50;1;3;3;0
2017-05-01;9;5;9;9.7;16.6;15.3;13.6;17.6;9.6;71;50;55;4;4;3;3.7
2017-05-02;10;7;2;7.7;;14.5;12.3;18.6;6.0;78;46;56;4;2;2;0
2017-05-03;3;10;7;11.5;15.9;11.1;11.4;16.2;6.6;76;66;97;1;2;1;5.2
2017-05-04;9;10;2;10.4;14.8;12.2;11.3;16.0;6.5;97;77;98;1;2;1;2.2
2017-05-05;8;7;10;11.5;17.2;14.6;13.3;18.1;8.5;84;60;68;3;3;4;Spuren
2017-05-06;9;4;9;;21.6;19.3;16.0;22.3;9.7;78;52;51;2;3;3;Spuren
2017-05-07;9;8;9;13.7;15.7;14.0;16.2;19.4;13.0;84;86;84;2;3;4;4
2017-05-08;9;9;10;13.6;19.9;12.6;15.7;20.1;11.2;81;36;84;3;3;5;7
2017-05-09;10;10;4;;9.1;7.1;9.4;12.6;6.1;96;55;54;3;3;3;0.5
2017-05-10;8;8;1;6.3;14.7;13.0;8.7;16.6;0.8;69;47;53;0;2;3;0
2017-05-11;1;2;9;8.9;82.8;20.2;13.5;22.6;4.3;78;48;53;2;2;3;0
2017-05-12;9;6;9;15.6;23.4;19.9;18.1;25.2;10.9;72;47;57;1;3;1;0
2017-05-13;9;7;9;16.6;22.2;18.2;17.3;22.3;12.3;73;57;67;4;4;2;2.3
2017-05-14;1;9;9;17.0;;18.6;18.1;24.4;11.8;68;58;70;1;3;1;0.1
2017-05-15;9;9;9;16.2;20.8;17.2;18.5;21.7;15.3;75;64;79;2;2;2;1
2017-05-16;7;2;8;17.0;23.0;19.9;18.2;23.8;12.6;68;43;55;1;2;2;0
2017-05-17;7;2;1;17.2;22.4;20.4;19.2;24.3;14.1;66;40;38;1;1;2;0
2017-05-18;3;5;1;18.4;26.4;23.2;19.2;27.0;11.4;55;34;40;3;4;3;0
2017-05-19;1;1;1;19.6;26.9;24.3;21.9;27.8;15.9;54;40;42;3;4;4;0
2017-05-20;9;10;10;14.0;15.2;15.5;18.8;24.3;13.3;65;61;61;3;4;4;11.7
2017-05-21;10;6;6;12.6;17.2;16.6;15.8;19.4;12.2;87;64;68;4;4;4;0
2017-05-22;1;5;8;16.7;;20.4;18.5;24.1;12.9;55;51;63;2;2;1;Spuren
2017-05-23;9;5;6;18.0;25.4;;20.4;26.2;14.6;74;40;59;1;2;2;1.2
2017-05-24;9;8;9;16.8;19.8;17.2;18.1;21.7;14.4;76;58;46;2;3;3;4.6
2017-05-25;8;9;2;12.5;16.7;16.4;14.8;18.1;11.5;70;57;56;4;3;3;Spuren
2017-05-26;2;5;1;16.6;21.8;20.7;17.5;23.6;11.3;59;42;45;2;3;2;0
2017-05-27;0;2;1;19.0;24.6;21.3;19.5;25.4;13.5;60;41;43;2;2;2;0
2017-05-28;0;0;1;17.6;24.2;22.2;18.8;25.4;12.1;61;40;41;1;3;3;0
2017-05-29;8;3;5;17.3;27.7;25.2;21.0;29.3;12.6;66;34;45;1;1;2;0
2017-05-30;4;3;6;21.3;31.3;27.8;25.0;32.4;17.6;67;40;44;1;3;2;Spuren
2017-05-31;6;8;7;22.7;24.5;23.4;24.0;28.5;19.5;64;61;64;3;2;2;Spuren
2017-06-01;7;6;8;20.1;26.0;23.4;23.0;27.0;19.0;57;42;46;2;2;1;0
2017-06-02;3;3;3;20.2;27.1;24.4;22.2;28.0;16.3;48;40;55;1;2;0;0
2017-06-03;4;5;4;21.2;27.4;24.1;22.7;28.7;16.6;65;40;59;1;2;2;Spuren
2017-06-04;7;10;9;22.4;23.3;17.1;22.0;27.0;16.9;65;53;88;2;4;3;2.4
2017-06-05;3;1;3;17.9;24.1;22.0;19.1;25.5;12.6;59;42;56;2;2;3;0
2017-06-06;4;9;10;20.7;27.4;20.5;21.6;27.7;15.5;69;46;69;1;4;3;0.7
2017-06-07;9;9;7;14.9;18.7;16.3;17.5;20.5;14.5;60;43;57;3;3;3;Spuren
2017-06-08;1;6;4;16.2;22.2;20.3;18.0;24.2;11.7;52;37;39;3;2;1;0
2017-06-09;3;2;8;17.6;26.6;24.0;19.5;27.4;11.5;56;34;40;1;4;3;4.8
2017-06-10;9;5;6;15.8;23.9;21.7;20.5;25.4;15.5;88;39;41;2;3;3;0
2017-06-11;1;3;7;19.2;25.5;23.2;19.6;26.6;12.6;65;35;41;1;2;1;0
2017-06-12;7;7;7;18.7;31.6;27.4;23.1;31.8;14.3;64;36;49;1;4;3;0
2017-06-13;1;1;3;19.5;28.3;25.3;23.6;29.0;18.2;49;31;33;3;4;3;0
2017-06-14;5;3;3;18.4;24.9;;21.2;26.7;15.6;55;35;36;3;2;2;0
2017-06-15;1;1;1;19.5;28.3;25.4;21.2;29.2;13.2;53;28;32;1;2;2;5.2
2017-06-16;9;9;9;18.3;26.4;21.9;22.8;28.6;16.9;93;37;55;2;4;3;2.8
2017-06-17;4;8;10;16.1;20.3;15.3;18.0;21.9;14.0;65;39;72;4;4;2;0.7
2017-06-18;4;5;1;18.6;24.1;22.7;19.6;25.1;14.0;61;39;43;3;3;2;0
2017-06-19;1;1;1;20.8;28.0;;21.5;29.5;13.4;60;36;39;1;1;1;0
2017-06-20;0;1;5;;32.8;30.3;24.7;34.0;15.3;62;32;35;1;3;3;0
2017-06-21;1;7;8;24.5;29.6;27.7;26.6;30.4;22.7;;;;2;2;2;0
2017-06-22;1;3;6;23.1;32.9;31.0;26.6;34.6;18.5;62;37;38;1;2;3;1.8
2017-06-23;9;8;7;21.1;30.4;29.1;25.2;31.6;18.8;82;38;40;1;2;2;6.1
2017-06-24;3;1;3;24.0;31.2;28.8;25.3;32.0;18.6;54;36;46;2;4;3;0
2017-06-25;9;10;7;23.5;24.2;19.8;23.8;28.8;18.8;54;62;83;2;3;2;6.4
2017-06-26;5;5;1;21.9;28.3;27.2;24.8;30.2;19.4;;;;3;3;2;0
2017-06-27;7;8;8;22.0;27.0;27.3;24.6;31.1;18.1;72;53;47;1;1;2;0
2017-06-28;4;9;8;23.5;32.8;27.9;26.1;33.4;18.7;66;39;40;1;4;4;0.3
2017-06-29;5;9;9;21.9;20.1;23.5;23.3;27.9;18.7;;;;2;4;3;1
2017-06-30;1;4;9;20.0;26.2;22.3;22.5;27.0;17.9;51;34;49;5;2;3;Spuren
2017-07-01;10;5;7;16.9;;23.7;20.9;26.3;15.4;67;39;37;4;4;3;0.3
2017-07-02;8;9;7;19.3;20.3;20.5;20.1;23.8;16.3;60;67;63;4;4;4;1.3
2017-07-03;7;7;4;16.2;24.5;;20.8;25.8;15.7;85;39;51;2;3;3;0
2017-07-04;5;8;8;21.5;25.1;23.8;21.3;27.7;14.8;53;41;43;2;3;2;Spuren
2017-07-05;1;5;5;21.9;31.3;29.0;23.8;32.7;14.8;56;28;32;1;2;2;0.2
2017-07-06;1;2;3;20.7;;26.7;24.4;30.9;17.8;;;;1;2;3;0.1
2017-07-07;3;5;5;21.6;29.0;28.5;24.9;31.0;18.8;62;44;38;2;1;3;0.2
2017-07-08;2;9;6;100.8;24.0;27.7;26.5;31.9;21.1;;;;4;3;2;0.6
2017-07-09;2;8;7;24.0;31.1;;25.8;32.1;19.4;;;;1;2;2;4.1
2017-07-10;9;3;9;20.8;30.0;22.3;24.8;31.5;18.1;81;56;84;2;3;1;18.8
2017-07-11;9;6;8;20.1;27.7;26.2;24.1;28.7;19.5;74;38;40;3;4;2;0
2017-07-12;5;8;9;22.4;29.8;24.0;24.7;29.9;19.4;62;37;62;2;2;1;0.2
2017-07-13;7;2;1;18.8;23.8;21.4;21.2;24.8;17.5;64;30;33;3;3;3;0
2017-07-14;5;7;7;16.4;21.9;21.3;17.8;23.7;11.9;56;42;47;1;2;2;0.9
2017-07-15;9;9;6;65.6;18.6;15.5;18.0;21.3;14.7;72;58;73;3;3;3;1.4
2017-07-16;0;6;9;16.9;23.6;22.0;19.3;24.7;13.9;65;40;49;3;2;2;0
2017-07-17;3;4;7;19.7;27.7;25.4;21.4;28.8;13.9;59;32;40;1;1;1;0
2017-07-18;1;5;1;21.4;30.9;27.5;23.7;31.3;16.1;62;30;36;1;3;3;0
2017-07-19;5;5;9;22.1;31.1;24.0;25.3;32.4;18.1;58;35;56;1;3;1;Spuren
2017-07-20;5;5;9;20.9;33.1;29.9;25.3;34.6;16.0;69;29;39;1;2;3;8
2017-07-21;4;4;4;20.7;28.4;26.7;24.3;30.6;18.0;74;46;48;3;2;2;Spuren
2017-07-22;8;4;7;22.8;125.6;;25.9;32.2;19.5;;;;2;2;3;0
2017-07-23;9;6;8;22.0;27.7;21.2;24.9;29.6;20.1;74;43;90;1;3;3;8.6
2017-07-24;10;9;9;18.3;20.2;73.6;20.7;23.0;18.3;91;84;91;1;1;2;11.6
2017-07-25;5;9;4;66.0;21.1;19.0;18.8;22.4;15.1;66;48;56;4;4;4;Spuren
2017-07-26;9;9;7;17.0;18.4;16.7;17.1;20.1;14.1;60;61;75;3;4;4;9
2017-07-27;10;9;9;14.6;20.3;19.1;17.4;20.8;14.0;92;69;74;4;3;2;0.4
2017-07-28;9;5;9;20.4;25.4;21.4;22.6;27.3;17.8;68;45;58;3;4;4;0
2017-07-29;1;5;7;;28.3;26.4;22.2;29.9;14.5;70;38;47;1;2;2;0
2017-07-30;1;0;9;83.6;32.8;28.4;25.2;33.3;17.1;74;42;54;2;2;1;Spuren
2017-07-31;4;6;1;24.5;32.3;29.5;26.7;33.6;19.8;;;;2;2;2;0
2017-08-01;0;0;0;26.3;;127.2;28.9;36.0;21.7;;;;2;4;3;0
2017-08-02;7;1;7;26.6;32.9;;30.0;34.7;25.3;;;;3;2;2;Spuren
2017-08-03;7;3;8;24.8;37.5;29.7;29.6;38.4;20.7;;;;1;3;3;0
2017-08-04;7;1;5;26.1;32.6;30.5;28.5;34.2;22.8;;;;1;2;2;Spuren
2017-08-05;9;8;1;23.9;28.2;28.0;27.8;31.8;23.8;;;;2;1;2;0.3
2017-08-06;9;8;10;22.2;20.8;18.1;23.1;28.0;18.1;75;80;90;2;2;3;10.1
2017-08-07;1;4;6;18.0;24.8;23.0;21.3;26.4;16.1;70;40;44;3;2;1;0
2017-08-08;9;9;1;18.1;23.7;23.9;21.4;25.9;16.8;85;60;65;3;4;3;0
2017-08-09;2;2;1;21.8;120.0;28.7;24.7;31.3;18.0;61;43;56;0;2;2;Spuren
2017-08-10;2;8;8;25.3;32.0;22.2;27.1;32.9;21.3;;;;2;2;1;21.3
2017-08-11;9;7;9;16.8;20.1;17.7;20.3;24.5;16.0;86;68;72;3;4;4;0.2
2017-08-12;8;8;8;17.7;22.1;19.1;19.0;23.1;14.9;68;46;63;3;4;3;0
2017-08-13;9;6;1;;23.8;21.3;20.4;24.6;16.1;73;54;63;3;3;3;0
2017-08-14;1;5;5;19.4;26.7;23.8;22.1;28.0;16.1;73;38;48;1;2;2;0
2017-08-15;1;1;1;19.1;30.3;26.1;23.0;30.7;15.2;69;34;43;1;2;2;0
2017-08-16;3;9;8;22.0;27.1;24.3;22.5;28.5;16.5;67;45;59;3;4;2;0
2017-08-17;1;2;7;20.6;29.2;25.3;24.1;30.3;17.9;;;;1;1;1;0
2017-08-18;8;8;1;21.6;32.8;29.7;25.9;33.9;17.8;71;36;40;1;2;3;Spuren
2017-08-19;9;10;10;20.6;18.0;17.5;23.6;29.7;17.5;67;90;92;3;1;3;8.9
2017-08-20;9;4;6;16.9;24.4;17.9;20.1;24.7;15.4;74;36;61;4;3;4;Spuren
2017-08-21;4;9;5;15.9;20.6;18.4;18.6;22.8;14.3;57;43;55;3;3;2;0
2017-08-22;0;6;7;15.6;22.4;19.4;17.7;23.3;12.1;64;40;50;2;2;2;0
2017-08-23;1;1;1;14.7;22.5;18.7;17.7;23.4;11.9;65;36;52;2;2;1;0
2017-08-24;8;9;8;14.9;27.9;;20.2;29.6;10.8;73;36;53;1;1;1;Spuren
2017-08-25;8;1;0;21.8;30.7;26.6;25.2;31.8;18.6;65;35;44;0;2;2;0
2017-08-26;5;1;4;19.9;32.6;26.9;25.7;33.5;17.8;;;;1;1;2;0
2017-08-27;8;5;9;24.4;31.6;21.6;27.3;33.3;21.3;;;;1;2;3;1.3
2017-08-28;8;9;4;19.6;23.6;21.1;22.1;25.4;18.7;;;;1;2;2;0
2017-08-29;1;2;4;16.1;26.0;86.4;20.0;27.0;12.9;70;30;41;1;2;2;0
2017-08-30;0;1;0;16.0;30.0;25.0;21.8;30.5;13.1;71;31;42;1;3;3;0
2017-08-31;1;0;5;18.1;30.3;26.0;23.5;31.5;15.5;60;38;52;1;3;1;Spuren
2017-09-01;9;10;10;19.7;17.8;15.3;20.7;26.0;15.3;76;91;84;2;2;3;6.4
2017-09-02;9;9;10;14.0;18.2;15.7;15.8;18.6;13.0;75;58;61;3;2;2;3.8
2017-09-03;10;9;8;12.5;16.5;14.3;15.3;18.2;12.4;89;58;74;3;4;3;1.9
2017-09-04;1;6;3;13.8;20.5;16.0;16.6;21.6;11.5;70;43;54;4;2;2;Spuren
2017-09-05;3;5;3;;22.3;19.5;19.2;24.0;14.3;66;42;59;3;3;3;0
2017-09-06;9;2;3;15.8;97.6;18.9;19.4;24.9;13.8;84;54;72;1;3;4;Spuren
2017-09-07;7;9;1;16.0;20.6;;18.2;21.3;15.0;62;42;58;2;4;2;0
2017-09-08;4;1;1;13.2;24.5;19.1;17.3;24.8;9.8;76;35;53;1;3;3;0
2017-09-09;9;1;4;13.7;26.0;22.4;19.7;26.7;12.6;86;42;52;2;4;2;Spuren
2017-09-10;9;9;10;16.0;19.8;;18.3;22.4;14.1;72;60;71;1;1;1;2.8
2017-09-11;8;10;10;14.5;16.8;15.4;15.7;17.9;13.4;92;85;82;1;1;4;2.7
2017-09-12;9;10;9;15.2;14.0;13.6;15.5;17.8;13.2;70;84;76;3;3;4;1.3
2017-09-13;1;9;10;13.3;22.6;19.2;17.4;23.3;11.4;70;35;50;2;3;2;Spuren
2017-09-14;1;1;10;14.0;26.9;13.2;19.7;27.3;12.0;78;38;67;2;1;5;0.4
2017-09-15;1;9;8;13.1;;14.7;16.4;21.1;11.6;59;35;62;3;2;3;5.5
2017-09-16;10;10;10;;15.2;13.3;13.8;15.8;11.8;95;80;84;2;1;3;0.3
2017-09-17;10;10;8;12.2;11.5;11.9;12.5;13.6;11.4;82;92;89;1;3;3;14.3
2017-09-18;3;5;9;9.0;18.2;54.4;12.9;18.6;7.2;94;49;72;1;2;2;0.4
2017-09-19;10;10;10;10.9;12.6;11.3;12.1;13.6;10.6;86;88;91;1;3;2;50.4
2017-09-20;10;10;10;10.3;12.7;12.8;11.6;13.0;10.1;90;82;77;4;3;3;1.4
