date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2012-02-29;10;7;9;8.3;12.0;9.8;8.8;12.1;5.4;92;76;85;4;4;3;0.2
2012-03-01;10;9;8;10.0;14.3;11.6;11.4;14.6;8.2;89;62;77;2;1;1;0
2012-03-02;10;5;1;8.8;15.1;8.0;12.0;16.0;7.9;93;57;71;3;3;3;0
2012-03-03;1;7;2;3.1;8.7;4.1;6.0;9.4;2.5;81;38;50;2;2;2;0
2012-03-04;7;9;8;1.2;7.3;5.1;4.2;8.5;-0.2;68;37;51;1;2;1;0
2012-03-05;1;1;0;-1.0;9.2;4.1;4.1;9.7;-1.6;87;48;80;2;2;4;0
2012-03-06;9;1;1;1.5;5.5;1.1;3.1;6.2;-0.1;62;44;48;1;3;2;0
2012-03-07;0;0;4;-4.1;5.8;3.6;0.6;6.1;-5.0;81;45;50;2;2;3;0
2012-03-08;9;10;10;0.4;0.9;1.5;1.8;3.6;0.0;68;100;100;1;1;1;4.5
2012-03-09;2;5;3;3.5;9.4;4.3;5.6;9.8;1.4;75;43;63;3;3;2;0
2012-03-10;4;8;1;2.2;45.6;7.8;5.6;12.1;-1.0;79;39;44;2;3;3;Spuren
2012-03-11;10;10;6;7.1;8.8;7.4;7.3;9.1;5.4;72;67;71;3;5;5;0.8
2012-03-12;10;10;9;7.4;9.9;9.4;8.5;10.3;6.6;86;71;77;4;4;3;0.1
2012-03-13;9;10;9;7.8;11.3;9.7;9.4;11.3;7.4;89;65;69;3;3;3;Spuren
2012-03-14;9;8;10;7.4;10.1;7.6;9.1;10.8;7.3;74;63;72;3;3;3;0
2012-03-15;9;1;0;6.3;11.2;7.6;9.1;11.8;6.3;72;56;66;3;2;2;0
2012-03-16;0;0;3;1.7;17.0;11.9;9.6;18.6;0.6;99;42;51;1;2;1;0
2012-03-17;1;0;0;;17.8;12.7;11.2;19.4;2.9;91;42;53;1;1;1;0
2012-03-18;0;4;0;6.9;20.4;13.9;13.6;21.6;5.5;85;34;49;2;3;1;0
2012-03-19;8;9;7;10.2;12.5;42.4;11.8;14.3;9.3;76;64;70;3;3;2;0
2012-03-20;1;1;0;4.9;13.4;9.9;9.4;15.0;3.8;72;35;49;2;2;1;0
2012-03-21;0;0;0;4.4;17.2;12.1;10.5;18.3;2.6;91;35;47;1;2;2;0
2012-03-22;0;1;3;8.7;17.9;14.4;11.7;18.6;4.7;90;53;57;2;2;2;0
2012-03-23;1;0;1;7.1;18.7;15.0;12.9;19.8;6.0;96;43;53;1;1;2;0
2012-03-24;1;1;5;7.0;19.7;16.4;13.2;20.4;5.9;95;45;43;1;2;2;Spuren
2012-03-25;0;2;1;11.4;20.0;16.6;15.0;20.5;9.5;76;42;33;2;3;3;0
2012-03-26;1;2;8;7.6;15.7;12.3;12.0;16.8;7.1;73;31;35;3;2;2;0
2012-03-27;9;7;7;5.1;18.6;16.1;10.9;19.2;2.6;72;33;46;1;4;4;0
2012-03-28;7;1;1;11.2;20.3;;15.8;21.6;10.0;80;48;51;3;4;3;0
2012-03-29;9;9;10;12.4;17.4;9.0;13.7;18.4;9.0;57;46;81;4;5;3;3.9
2012-03-30;9;9;9;7.9;9.8;9.4;8.3;10.7;5.8;88;82;88;4;3;3;12.7
2012-03-31;9;10;10;9.4;11.7;4.7;8.8;13.0;4.6;75;57;95;4;4;4;5.3
2012-04-01;9;9;3;;7.5;4.9;5.4;9.2;1.6;71;42;49;4;3;2;Spuren
2012-04-02;7;9;7;6.8;16.2;;9.8;17.2;2.3;54;35;46;4;3;2;0
2012-04-03;1;7;2;6.8;15.8;;11.2;18.1;4.2;83;49;54;0;2;2;0
2012-04-04;5;1;5;9.2;21.6;16.8;14.5;22.7;6.2;90;38;51;0;2;2;0
2012-04-05;8;6;9;10.3;17.5;11.0;14.0;18.2;9.8;83;62;80;2;2;2;0.3
2012-04-06;10;10;8;7.4;10.3;9.4;9.2;11.2;7.1;90;82;91;2;2;2;0.3
2012-04-07;9;10;10;8.2;11.0;6.8;8.2;11.6;4.8;90;88;85;1;2;3;1.1
2012-04-08;9;10;9;2.3;4.4;2.7;4.1;6.8;1.4;76;55;58;3;3;3;Spuren
2012-04-09;0;2;3;2.3;9.9;6.5;5.5;11.1;-0.2;56;37;47;3;2;1;0
2012-04-10;9;6;9;4.9;14.8;12.5;8.4;15.4;1.3;63;38;43;2;4;4;0
2012-04-11;9;8;8;7.5;18.0;15.2;13.0;19.8;6.2;72;47;57;2;2;2;0.2
2012-04-12;10;10;3;4.9;7.8;7.4;10.0;15.2;4.8;99;94;97;5;3;2;4.3
2012-04-13;8;6;10;6.1;15.1;12.8;8.5;15.3;1.6;99;55;66;2;2;2;0
2012-04-14;8;9;10;9.7;13.3;12.4;11.3;14.3;8.3;76;60;66;2;3;3;0.1
2012-04-15;10;10;10;10.2;10.1;9.3;10.8;12.4;9.2;82;89;91;2;3;3;Spuren
2012-04-16;10;10;10;8.1;6.4;4.4;6.9;9.3;4.4;90;93;97;3;4;3;15.2
2012-04-17;8;9;1;5.1;;6.5;7.9;11.9;3.9;78;40;51;3;3;2;0
2012-04-18;0;1;8;4.4;13.9;11.4;7.4;15.4;-0.6;77;42;49;0;2;2;0
2012-04-19;5;7;7;8.5;16.3;12.9;10.6;17.3;3.8;79;51;53;1;3;2;0.3
2012-04-20;7;7;9;6.8;16.1;;10.5;17.0;4.0;95;54;96;2;2;2;3.8
2012-04-21;8;7;2;9.9;;14.1;13.4;18.1;8.6;73;40;50;4;2;2;Spuren
2012-04-22;7;9;9;;9.9;8.6;9.9;14.2;5.6;64;84;92;4;2;2;1.1
2012-04-23;4;9;9;10.4;15.3;12.7;10.6;16.5;4.7;66;46;65;2;3;4;Spuren
2012-04-24;9;7;7;8.9;17.1;9.1;12.6;19.4;5.7;93;43;67;1;4;4;0
2012-04-25;6;1;1;44.8;19.4;17.4;13.6;19.9;7.3;66;34;40;4;1;3;0
2012-04-26;3;6;7;10.8;21.6;18.6;14.8;22.9;6.7;80;44;48;2;3;3;0
2012-04-27;3;1;4;14.6;24.5;20.3;17.3;25.3;9.3;71;43;47;1;2;3;0
2012-04-28;7;0;0;14.4;27.0;24.5;19.3;28.1;10.5;79;38;38;1;4;4;0
2012-04-29;8;9;9;19.4;28.6;25.3;21.5;29.0;14.0;55;36;36;3;4;3;0
2012-04-30;0;1;0;16.7;29.8;25.5;21.0;30.0;11.9;74;28;36;1;3;3;0
2012-05-01;4;2;1;18.6;29.7;25.6;21.8;30.3;13.2;67;37;41;1;4;3;0
2012-05-02;1;5;3;20.4;29.2;25.9;22.1;29.8;14.4;65;39;41;1;3;3;0
2012-05-03;8;8;8;18.0;;17.8;20.3;25.9;14.6;74;64;68;5;3;3;5.1
2012-05-04;10;9;6;13.9;17.0;15.5;15.8;17.9;13.7;96;71;73;3;2;2;0.6
2012-05-05;7;7;9;12.2;22.8;13.7;16.4;23.7;9.1;92;49;85;1;4;5;1.6
2012-05-06;8;7;9;15.0;22.2;14.5;16.8;22.4;11.2;69;46;92;2;3;2;12
2012-05-07;9;9;2;52.0;17.6;;15.5;19.1;11.9;78;60;58;3;3;2;0
2012-05-08;0;1;1;12.5;20.0;17.6;14.9;21.8;7.9;66;44;44;2;1;2;0
2012-05-09;9;3;8;13.7;25.4;22.1;17.6;26.1;9.1;73;40;46;2;2;2;0
2012-05-10;6;5;9;18.0;25.5;23.1;21.1;27.0;15.2;82;47;45;0;2;3;0
2012-05-11;3;8;9;18.6;28.2;25.0;21.3;29.1;13.4;71;39;46;1;1;3;0
2012-05-12;8;9;10;20.7;15.6;11.8;18.5;25.1;11.8;69;82;84;1;4;3;0.3
2012-05-13;2;8;9;9.5;14.3;11.6;11.5;15.4;7.6;68;39;46;3;3;3;Spuren
2012-05-14;7;9;9;8.9;12.0;11.6;10.7;13.2;8.1;76;69;69;3;3;3;Spuren
2012-05-15;8;4;5;10.8;17.8;14.8;14.2;19.1;9.3;72;44;49;1;3;2;1
2012-05-16;10;10;9;8.4;10.6;9.7;11.7;14.9;8.4;98;80;83;3;4;4;1.1
2012-05-17;2;6;2;9.5;13.0;10.5;10.4;14.0;6.8;73;43;45;4;4;3;Spuren
2012-05-18;1;7;7;8.4;17.3;62.0;10.0;18.1;1.9;65;40;40;1;3;3;0
2012-05-19;1;1;1;12.8;22.5;20.1;15.2;22.8;7.5;67;41;41;2;3;3;0
2012-05-20;3;1;9;;25.8;23.4;20.0;26.3;13.7;69;43;46;3;4;4;0
2012-05-21;8;8;9;19.7;24.0;20.5;20.6;25.2;15.9;61;54;64;3;4;2;Spuren
2012-05-22;10;10;10;18.1;19.4;17.8;18.6;21.2;16.0;86;84;96;3;1;2;5.6
2012-05-23;4;8;7;19.2;;;22.1;28.5;15.6;73;57;47;3;3;3;0.2
2012-05-24;9;5;4;21.0;25.8;21.8;23.3;26.6;19.9;;;;3;4;4;0.2
2012-05-25;7;2;4;15.9;22.6;19.1;18.7;22.8;14.5;61;36;42;3;3;3;0
2012-05-26;1;4;7;15.4;22.2;19.5;18.2;23.2;13.2;54;37;40;2;3;3;0
2012-05-27;4;5;1;16.5;22.5;19.5;18.2;23.8;12.5;59;35;37;1;2;2;Spuren
2012-05-28;3;9;9;18.0;19.3;14.1;18.1;23.2;12.9;56;59;88;1;2;3;1.9
2012-05-29;1;4;8;17.1;22.9;21.9;18.3;24.7;11.8;74;46;53;2;2;3;0
2012-05-30;6;10;3;19.4;16.2;16.1;19.5;24.2;14.8;62;93;85;3;4;3;1.9
2012-05-31;6;7;7;18.0;22.8;20.2;19.0;23.5;14.5;78;55;62;2;3;2;6
2012-06-01;5;10;6;16.8;66.8;17.4;17.5;20.2;14.7;87;78;62;3;3;3;0.6
2012-06-02;9;7;3;14.4;19.2;;17.2;21.5;12.9;86;61;55;2;3;3;Spuren
2012-06-03;8;8;2;16.5;27.2;24.5;20.5;28.1;12.9;80;56;65;1;2;2;Spuren
2012-06-04;10;10;10;;14.6;14.6;19.5;24.5;14.4;80;96;97;3;2;2;14.8
2012-06-05;9;9;9;14.5;11.3;12.4;14.2;17.5;10.9;83;85;64;4;5;3;1
2012-06-06;8;9;9;12.0;;76.4;14.0;20.8;7.1;70;50;54;1;2;2;0.2
2012-06-07;8;7;8;;25.1;25.4;20.8;27.5;14.1;72;47;47;2;2;3;0
2012-06-08;8;4;9;22.3;26.5;25.0;22.7;28.1;17.3;69;51;55;2;2;3;11.5
2012-06-09;9;10;10;17.2;;15.9;20.5;25.2;15.7;82;81;91;2;2;1;4.7
2012-06-10;10;10;9;13.4;17.7;14.0;15.1;18.3;11.9;100;86;97;1;1;3;7
2012-06-11;10;9;8;13.5;77.2;19.0;16.7;20.5;12.8;89;60;60;2;1;2;0.4
2012-06-12;9;9;8;15.2;21.7;19.2;18.0;22.4;13.6;94;64;71;1;3;2;6.1
2012-06-13;10;9;8;12.8;15.3;17.0;15.7;19.2;12.1;98;75;68;5;5;4;0.4
2012-06-14;8;4;3;16.3;22.3;20.1;18.4;23.1;13.6;73;41;47;3;3;2;0.6
2012-06-15;6;1;7;15.5;24.7;23.3;18.8;25.7;11.9;80;41;54;2;2;3;0
2012-06-16;0;1;0;19.8;31.5;109.6;23.4;31.8;15.0;78;34;40;1;4;4;0
2012-06-17;0;3;5;21.6;28.4;27.1;23.7;29.9;17.4;74;53;54;2;2;1;0
2012-06-18;0;0;0;23.2;31.7;29.8;25.6;32.8;18.3;71;35;35;2;4;3;0
2012-06-19;1;3;1;24.0;29.5;28.8;25.3;31.1;19.4;68;56;49;1;2;2;0
2012-06-20;7;2;10;24.9;33.5;;26.9;34.0;19.7;;;;2;2;2;6.7
2012-06-21;8;3;10;21.7;28.0;26.3;24.4;29.5;19.2;;;;3;2;1;Spuren
2012-06-22;9;8;6;21.3;25.8;23.3;24.0;27.2;20.7;;;;4;3;3;0.7
2012-06-23;10;7;4;17.2;23.2;91.6;21.0;25.7;16.3;83;58;51;2;1;2;4
2012-06-24;3;7;9;79.6;28.8;27.0;22.5;30.3;14.6;77;42;47;1;3;3;4.2
2012-06-25;10;9;4;18.2;18.4;18.8;21.8;27.1;16.5;78;67;51;3;4;3;4.9
2012-06-26;1;8;6;17.6;22.4;21.3;19.0;23.9;14.0;64;45;47;2;4;3;0.3
2012-06-27;7;8;4;17.8;24.2;23.1;19.4;25.7;13.1;61;44;48;1;3;2;0.1
2012-06-28;9;9;5;21.2;27.0;26.1;22.9;28.3;17.4;70;53;54;1;2;2;0
2012-06-29;6;3;7;22.2;30.6;28.2;25.9;32.7;19.0;76;49;57;2;1;2;0
2012-06-30;1;4;1;24.2;34.1;32.9;27.7;35.6;19.8;;;;2;3;3;0
2012-07-01;1;0;6;26.2;33.4;32.1;29.3;34.9;23.6;;;;2;2;3;0
2012-07-02;3;0;2;;32.7;31.8;27.0;34.3;19.7;81;48;47;2;3;3;0
2012-07-03;1;8;10;24.4;33.0;25.5;27.8;33.6;22.0;;;;2;3;3;18
2012-07-04;8;3;1;21.2;;27.3;24.5;29.8;19.1;91;57;53;2;2;2;0
2012-07-05;2;4;9;24.4;33.2;;27.1;34.0;20.1;;;;1;3;3;1.2
2012-07-06;1;2;9;;33.4;22.3;27.0;34.0;20.0;;;;1;3;2;0.7
2012-07-07;0;1;4;22.5;29.7;25.9;24.3;30.5;18.0;75;50;60;2;2;3;5
2012-07-08;6;6;3;21.1;30.6;23.5;25.4;31.5;19.2;;;;1;3;2;23.1
2012-07-09;6;2;9;21.8;;24.1;22.8;26.8;18.7;81;53;62;1;3;2;1.3
2012-07-10;7;3;10;22.3;29.3;80.0;24.9;30.1;19.6;73;38;94;1;2;1;1
2012-07-11;8;7;9;20.5;25.6;23.7;22.1;27.3;16.9;83;50;58;1;3;3;1.3
2012-07-12;9;9;9;18.1;22.9;20.2;20.7;23.7;17.6;77;46;48;4;3;3;1
2012-07-13;10;10;9;13.8;14.5;15.5;16.6;20.2;12.9;85;97;96;2;2;2;9.5
2012-07-14;10;9;10;14.9;19.4;15.2;17.8;21.5;14.0;93;71;95;2;3;2;3.2
2012-07-15;10;9;5;15.2;20.2;18.7;17.3;20.5;14.0;92;59;62;1;3;3;Spuren
2012-07-16;9;8;4;16.8;18.0;17.6;18.1;21.1;15.0;69;65;55;3;4;2;1.4
2012-07-17;10;10;4;16.3;21.3;77.6;17.5;22.1;12.9;73;57;60;1;3;3;Spuren
2012-07-18;9;8;3;17.5;23.1;23.4;20.7;25.7;15.7;73;58;51;4;3;2;0
2012-07-19;9;5;9;20.6;30.4;20.2;23.5;31.7;15.3;72;38;95;2;2;1;13
2012-07-20;9;10;10;18.4;19.0;16.7;18.5;20.2;16.7;75;82;94;2;2;2;21.6
2012-07-21;10;10;10;14.6;18.7;16.2;17.1;19.6;14.5;96;72;85;2;3;4;1.4
2012-07-22;10;4;5;14.3;18.2;16.9;15.6;18.4;12.8;88;66;58;3;3;3;1.6
2012-07-23;1;1;2;15.8;23.4;22.9;19.5;25.4;13.5;67;39;45;3;2;2;0
2012-07-24;8;7;8;18.4;27.9;26.2;22.0;29.5;14.4;71;47;53;1;1;2;3.4
2012-07-25;10;9;9;19.0;21.8;22.4;22.4;26.5;18.3;94;87;82;2;2;1;19.8
2012-07-26;7;6;7;20.2;26.8;19.7;23.0;28.0;17.9;85;59;95;2;3;0;2.4
2012-07-27;1;2;1;21.3;29.7;26.5;24.6;30.7;18.4;75;45;67;2;2;1;0
2012-07-28;7;0;10;22.9;31.1;21.9;25.3;31.8;18.8;82;48;68;1;4;5;0.4
2012-07-29;5;8;9;21.0;25.0;22.0;22.5;25.9;19.1;85;64;73;1;2;3;0.5
2012-07-30;6;7;5;19.7;21.1;21.6;21.2;23.7;18.6;;;;3;2;2;Spuren
2012-07-31;8;4;2;19.0;27.2;24.2;22.9;27.9;17.9;79;36;49;1;2;2;0
2012-08-01;1;3;4;20.2;28.8;25.6;22.7;29.6;15.7;;;;1;1;2;0
2012-08-02;1;5;9;21.2;31.0;28.2;24.2;31.6;16.7;73;43;46;1;2;3;0
2012-08-03;9;7;3;21.5;23.9;23.7;23.5;28.2;18.8;75;67;68;3;2;2;2
2012-08-04;9;6;9;20.4;28.3;26.5;23.9;29.3;18.4;;;;0;2;2;5.5
2012-08-05;6;1;1;19.4;28.8;29.5;24.7;31.7;17.7;;;;1;2;3;0
2012-08-06;0;1;4;22.4;31.8;28.9;26.0;32.7;19.3;81;47;55;1;1;2;Spuren
2012-08-07;5;4;7;18.7;25.3;22.8;23.2;29.0;17.3;72;47;52;4;3;3;0
2012-08-08;5;8;7;19.9;23.5;22.5;22.2;25.4;19.0;60;54;56;1;2;2;0
2012-08-09;6;5;6;78.0;25.5;22.4;22.0;26.3;17.6;66;42;52;1;2;2;Spuren
2012-08-10;8;8;5;18.4;22.4;20.4;19.9;23.6;16.1;73;51;51;2;2;2;0
2012-08-11;9;8;4;16.2;18.3;13.2;16.8;20.4;13.2;64;64;93;2;3;3;4.7
2012-08-12;1;5;1;15.0;21.1;16.2;17.7;23.2;12.2;81;48;87;2;2;2;2.2
2012-08-13;1;5;3;14.8;21.6;20.2;17.0;23.4;10.5;78;39;43;1;2;2;0
2012-08-14;1;1;0;14.9;24.5;21.8;18.2;25.4;10.9;78;35;39;1;2;2;0
2012-08-15;3;5;1;16.0;25.8;88.8;19.5;27.3;11.7;79;37;45;1;2;2;0
2012-08-16;5;9;10;17.8;25.3;22.0;19.7;26.6;12.8;72;52;71;1;3;4;Spuren
2012-08-17;9;4;8;19.3;25.4;23.1;22.7;27.0;18.3;83;58;58;3;2;2;0
2012-08-18;1;7;5;19.1;28.1;24.3;22.4;29.3;15.5;82;43;46;1;1;1;0
2012-08-19;1;0;0;19.2;30.8;26.7;23.2;31.4;14.9;76;38;42;1;2;2;0
2012-08-20;0;0;0;80.0;35.5;30.1;26.4;36.3;16.4;79;35;37;1;2;2;0
2012-08-21;9;9;3;25.1;27.6;25.4;25.3;31.1;19.5;;;;4;2;1;Spuren
2012-08-22;9;3;5;20.4;33.5;26.6;26.1;34.5;17.7;87;40;58;1;3;2;0.1
2012-08-23;9;5;1;21.7;30.4;;25.7;31.7;19.6;;;;2;2;2;0.2
2012-08-24;1;3;9;23.1;33.0;28.3;26.5;33.4;19.5;;;;3;3;2;0
2012-08-25;5;9;9;22.5;25.5;23.6;24.0;28.4;19.6;;;;0;2;1;3.3
2012-08-26;9;10;10;17.2;16.8;17.9;20.2;23.7;16.7;94;93;72;4;3;4;1.5
2012-08-27;9;3;7;16.9;22.8;19.0;19.7;23.5;15.9;77;48;63;3;3;2;Spuren
2012-08-28;1;0;3;13.8;26.2;22.2;19.3;27.2;11.4;90;41;52;1;2;2;Spuren
2012-08-29;8;3;3;21.4;27.7;23.1;23.1;28.6;17.6;65;38;50;1;1;1;0
2012-08-30;3;7;9;18.3;30.7;27.0;23.2;30.9;15.4;83;37;42;1;3;3;Spuren
2012-08-31;9;10;10;17.1;14.9;13.7;20.4;27.1;13.6;91;93;98;3;3;3;20.4
2012-09-01;10;10;9;12.9;15.4;15.6;14.8;16.9;12.6;98;95;95;3;2;2;4.3
2012-09-02;10;1;4;15.7;23.1;20.1;19.9;24.6;15.2;89;65;83;2;1;2;0
2012-09-03;5;6;7;18.8;23.7;84.4;20.8;24.8;16.7;83;61;78;1;2;2;0
2012-09-04;8;5;7;18.4;25.3;22.7;21.7;26.1;17.3;80;56;58;3;2;2;0
2012-09-05;7;3;7;18.3;25.8;21.9;21.2;26.5;15.8;77;48;64;2;2;2;0
2012-09-06;9;7;3;17.5;20.3;17.0;19.6;22.5;16.7;83;52;52;3;4;3;Spuren
2012-09-07;1;1;3;13.9;23.1;19.7;17.0;24.0;9.9;92;45;56;1;3;3;0
2012-09-08;7;5;1;18.6;26.2;21.6;21.3;27.1;15.5;70;44;48;3;2;2;0
2012-09-09;0;1;1;16.2;26.6;23.2;20.6;27.4;13.7;87;45;49;0;3;2;0
2012-09-10;4;4;6;17.4;29.3;23.4;22.1;29.8;14.4;75;38;46;2;3;2;0
2012-09-11;2;1;5;17.6;30.1;24.8;22.9;31.0;14.8;81;37;49;1;3;2;1.1
2012-09-12;9;10;10;18.7;20.1;13.3;19.1;24.8;13.3;83;72;97;2;2;3;32.7
2012-09-13;10;10;7;9.5;12.4;12.3;11.2;13.6;8.7;94;76;82;4;3;3;1.7
2012-09-14;9;5;4;11.7;17.6;14.8;14.8;18.3;11.3;78;52;54;3;3;3;0
2012-09-15;4;7;8;;;15.9;16.0;19.1;12.8;67;68;61;3;3;2;0.1
2012-09-16;9;5;3;56.8;20.4;15.7;16.2;21.2;11.2;76;45;63;1;2;2;0
2012-09-17;1;5;8;11.4;24.1;18.5;17.3;24.9;9.7;94;43;64;1;2;1;0
2012-09-18;7;1;1;50.8;24.6;20.9;18.4;25.4;11.3;98;50;57;1;3;2;0
2012-09-19;9;10;10;18.4;13.3;11.2;16.0;20.9;11.1;77;88;91;4;3;3;1.9
2012-09-20;4;8;8;9.8;15.1;11.3;13.2;16.6;9.7;83;47;61;3;3;2;0
