date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2016-01-17;9;3;6;-0.7;-0.2;;-1.1;0.6;-2.7;80;56;64;1;3;4;Spuren
2016-01-18;2;3;1;-5.7;-0.8;-40.0;-3.1;-0.4;-5.8;82;54;68;1;2;1;0
2016-01-19;3;8;9;-6.3;-3.1;-3.6;-4.8;-2.7;-6.8;82;71;75;2;1;1;0
2016-01-20;0;9;9;-5.4;0.5;0.0;-3.3;0.7;-7.3;81;58;54;1;3;4;1.2
2016-01-21;9;8;4;-1.6;-0.8;;-1.5;0.6;-3.5;68;61;66;3;2;2;Spuren
2016-01-22;2;0;0;-9.6;-1.6;-4.2;-5.5;-1.4;-9.6;90;59;72;1;2;2;0
2016-01-23;7;10;10;-6.5;-3.9;-3.3;-5.2;-3.3;-7.1;85;88;94;2;2;1;8.5
2016-01-24;9;9;7;4.6;6.4;4.0;2.1;7.5;-3.3;71;66;78;3;2;2;3.5
2016-01-25;10;10;10;4.2;7.1;7.9;4.5;8.1;0.8;88;90;87;4;2;3;3.2
2016-01-26;7;9;0;9.8;12.6;5.2;8.9;12.6;5.2;63;53;87;4;3;2;0
2016-01-27;8;9;8;;15.1;12.5;7.3;15.3;-0.8;98;51;55;2;4;3;Spuren
2016-01-28;9;8;9;4.9;15.1;8.9;10.5;16.4;4.5;85;45;72;1;4;3;5.9
2016-01-29;10;5;0;5.4;11.0;7.6;8.1;11.0;5.2;96;66;81;1;3;4;1.6
2016-01-30;1;9;10;1.1;4.0;2.6;5.0;9.0;0.9;98;90;98;1;2;1;Spuren
2016-01-31;9;9;9;6.2;6.7;5.0;5.8;9.8;1.7;73;68;81;4;3;3;7.5
2016-02-01;10;9;1;;13.3;12.9;9.1;13.7;4.5;95;88;70;2;4;3;2.5
2016-02-02;9;9;2;10.5;12.2;8.3;11.0;13.8;8.1;69;64;82;4;2;2;0
2016-02-03;7;10;10;10.6;40.0;3.8;7.2;11.8;2.6;65;91;90;2;3;3;9.2
2016-02-04;8;9;9;;6.5;3.8;4.6;6.7;2.5;74;58;72;3;4;3;1.3
2016-02-05;9;9;1;3.5;6.3;3.6;4.6;6.6;2.6;79;49;76;3;3;3;0.1
2016-02-06;1;6;0;0.6;9.5;6.1;5.1;9.5;0.6;95;61;74;1;3;2;0
2016-02-07;6;7;8;3.1;13.9;10.1;8.4;14.0;2.8;86;46;61;2;1;3;0
2016-02-08;9;8;9;8.1;10.9;11.0;9.3;11.7;6.9;68;67;69;2;3;3;0.5
2016-02-09;9;9;5;40.0;11.7;11.9;10.1;13.3;6.9;81;66;61;2;2;4;1.5
2016-02-10;10;10;9;4.6;4.7;4.4;7.6;11.9;3.3;87;77;64;4;4;3;4.9
2016-02-11;5;3;0;3.3;7.1;3.4;5.4;7.4;3.3;74;58;72;4;4;3;0
2016-02-12;7;9;4;;4.5;3.8;2.2;5.5;-1.1;91;71;80;2;2;3;0
2016-02-13;10;2;8;2.8;7.7;5.0;5.2;7.8;2.5;83;60;76;2;2;2;0
2016-02-14;10;10;10;1.9;6.8;7.9;5.2;8.7;1.6;97;81;93;1;3;3;6.8
2016-02-15;10;10;9;5.9;8.0;7.4;6.8;8.3;5.3;83;71;73;3;3;3;0.1
2016-02-16;10;9;8;4.4;7.1;;6.1;7.8;4.3;73;66;74;3;2;2;Spuren
2016-02-17;10;10;10;3.1;;4.7;4.0;5.1;2.8;84;88;91;2;3;3;0.5
2016-02-18;10;10;10;4.5;5.0;4.0;4.4;5.0;3.8;94;91;94;1;1;2;13.2
2016-02-19;10;10;10;40.0;;5.7;4.5;6.6;2.4;91;78;76;4;3;2;7.3
2016-02-20;10;8;9;3.8;9.5;7.6;6.5;9.8;3.2;72;36;51;3;4;3;9.1
2016-02-21;10;10;9;9.7;13.6;55.6;9.6;13.9;5.3;85;72;72;4;5;4;0.1
2016-02-22;9;2;9;13.4;18.7;14.2;16.5;19.7;13.2;52;37;56;4;4;1;Spuren
2016-02-23;10;10;10;12.8;55.2;11.0;13.7;16.5;10.9;56;52;70;4;4;3;4.8
2016-02-24;4;5;0;2.4;9.0;3.3;6.6;11.0;2.2;73;36;75;3;3;2;0
2016-02-25;10;10;9;2.4;4.0;3.5;3.1;6.5;-0.3;73;71;76;2;3;3;0
2016-02-26;4;6;7;0.3;6.3;3.0;3.5;6.8;0.2;72;45;58;2;2;2;0
2016-02-27;7;8;7;-0.1;7.4;5.8;3.9;8.0;-0.3;76;47;69;3;4;3;0
2016-02-28;10;10;10;4.6;10.3;40.0;7.3;10.4;4.2;86;68;82;2;3;3;0.2
2016-02-29;10;10;10;6.6;7.8;40.0;7.5;8.5;6.5;90;94;92;2;2;2;9.3
2016-03-01;10;10;9;;3.0;2.5;5.0;8.1;1.9;89;74;74;5;4;5;1
2016-03-02;8;10;9;1.7;8.0;7.1;5.0;8.9;1.0;82;64;77;2;1;2;1.1
2016-03-03;10;10;10;3.8;4.9;3.8;5.8;7.7;3.8;88;85;84;2;3;2;4.9
2016-03-04;10;4;0;2.9;;4.5;5.4;8.6;2.1;77;48;78;4;3;2;0
2016-03-05;10;9;9;1.4;11.1;10.1;7.0;13.0;1.0;89;50;58;1;1;4;0
2016-03-06;9;5;10;5.7;10.9;7.2;8.5;11.3;5.6;72;45;53;4;3;1;0.1
2016-03-07;10;10;8;4.4;3.8;3.6;5.2;7.2;3.1;70;88;84;2;2;2;2.6
2016-03-08;10;10;8;2.3;5.6;4.0;4.1;6.3;1.8;92;77;77;1;2;2;0.2
2016-03-09;3;5;4;;5.8;4.4;3.4;6.5;0.2;82;70;82;2;2;2;0
2016-03-10;1;7;2;0.2;7.2;7.1;4.5;9.4;-0.4;96;76;73;0;2;3;0
2016-03-11;10;10;10;5.8;7.4;6.5;6.8;7.7;5.8;78;73;80;3;4;3;Spuren
2016-03-12;9;10;10;5.1;7.9;6.5;6.5;7.9;5.0;75;67;75;3;3;3;Spuren
2016-03-13;10;10;10;5.0;6.2;5.6;5.6;6.5;4.6;82;78;74;3;3;3;0
2016-03-14;1;1;1;1.8;9.5;6.1;5.6;10.1;1.1;72;46;58;3;3;2;1.7
2016-03-15;10;9;10;1.5;4.0;3.3;3.7;6.1;1.3;93;66;74;3;3;2;7.1
2016-03-16;10;9;8;;6.5;5.5;4.4;7.8;0.9;96;65;77;2;2;2;0.1
2016-03-17;0;4;0;0.3;11.5;7.6;5.5;11.9;-0.9;97;53;63;1;3;1;0
2016-03-18;0;3;3;4.2;14.1;11.2;7.7;15.2;0.2;80;44;49;3;3;3;0
2016-03-19;9;8;10;3.5;8.4;7.3;7.3;11.2;3.3;80;62;67;2;2;1;0
2016-03-20;10;2;3;6.0;;8.2;9.2;12.9;5.4;77;51;64;1;3;1;0
2016-03-21;8;9;1;6.0;10.9;8.3;9.0;12.7;5.3;68;48;56;3;3;3;Spuren
2016-03-22;9;8;9;6.8;10.1;7.0;8.9;11.6;6.2;68;53;70;2;3;2;0.1
2016-03-23;2;8;10;4.5;10.8;8.3;7.2;11.4;2.9;76;43;57;1;3;3;0.6
2016-03-24;7;8;7;4.9;9.8;7.2;7.3;10.8;3.8;76;52;59;3;3;3;0.5
2016-03-25;10;9;10;5.3;12.4;8.9;8.6;12.6;4.6;74;45;65;0;2;3;0.9
2016-03-26;10;10;8;6.1;;8.2;7.7;9.7;5.6;85;76;74;3;3;3;Spuren
2016-03-27;0;4;9;3.9;14.4;;8.3;15.1;1.5;89;47;54;0;3;2;0
2016-03-28;9;1;9;4.7;15.8;13.0;9.7;16.0;3.4;84;48;61;1;3;3;0
2016-03-29;5;4;7;9.5;68.0;13.6;12.0;17.5;6.5;75;38;50;2;4;3;0.1
2016-03-30;9;10;7;10.2;64.8;13.7;12.8;16.4;9.2;72;56;70;1;2;0;0
2016-03-31;8;8;9;10.3;86.8;19.1;15.9;22.9;8.8;80;43;47;1;2;2;0
2016-04-01;9;10;10;10.9;12.0;8.1;13.6;19.3;7.9;80;69;61;1;4;2;0
2016-04-02;6;5;7;3.7;14.4;12.2;9.2;14.9;3.5;78;41;44;1;4;3;0
2016-04-03;1;9;9;9.0;19.5;18.0;14.1;21.1;7.1;54;44;48;2;3;3;0
2016-04-04;5;9;9;10.4;21.1;18.6;14.8;22.1;7.4;79;39;52;1;2;1;0
2016-04-05;1;1;6;11.7;22.0;18.3;16.4;23.7;9.0;75;43;58;1;1;1;0
2016-04-06;3;9;8;15.2;17.3;14.7;15.8;18.9;12.6;65;54;61;3;3;2;0.3
2016-04-07;5;9;10;12.3;17.1;;14.1;17.9;10.2;81;49;55;1;2;2;Spuren
2016-04-08;10;10;10;10.9;9.0;8.5;11.5;14.6;8.4;72;87;92;3;3;3;13
2016-04-09;10;10;10;7.6;8.8;8.4;8.4;9.2;7.5;89;77;80;3;2;2;1.7
2016-04-10;9;9;5;8.0;10.7;9.2;9.5;11.4;7.6;77;65;72;4;3;2;0
2016-04-11;9;6;9;7.3;12.2;10.8;9.0;12.5;5.5;79;69;79;2;2;2;0
2016-04-12;10;9;1;9.7;15.2;13.4;12.9;16.3;9.4;90;63;67;1;2;3;Spuren
2016-04-13;0;1;8;9.3;19.9;16.4;13.3;20.2;6.4;90;54;70;2;2;2;14.3
2016-04-14;8;9;7;11.5;14.0;12.4;13.3;16.4;10.2;80;65;63;4;4;3;0.1
2016-04-15;1;9;9;9.9;17.2;14.3;12.0;18.7;5.2;76;48;62;1;2;3;0
2016-04-16;4;7;4;13.3;;18.0;15.5;22.6;8.4;69;43;58;0;2;2;0
2016-04-17;2;9;10;12.6;22.4;14.4;15.4;22.4;8.3;82;46;83;1;2;2;4.9
2016-04-18;9;10;9;9.3;11.5;11.2;11.8;14.4;9.1;89;76;78;3;2;1;0.8
2016-04-19;1;4;9;;16.1;12.3;12.4;16.9;7.9;68;34;44;3;4;3;0
2016-04-20;3;1;1;9.0;60.8;12.0;11.9;15.9;7.8;60;32;40;4;3;2;0
2016-04-21;0;0;0;7.5;;13.9;10.8;18.3;3.3;64;40;54;1;2;2;0
2016-04-22;2;6;6;11.2;19.1;15.2;13.1;20.9;5.3;66;39;50;1;2;2;0
2016-04-23;9;10;9;9.7;16.8;14.4;12.5;17.3;7.7;64;36;49;1;2;1;2.5
2016-04-24;10;10;10;5.1;9.3;7.4;9.0;14.4;3.6;70;41;46;4;4;3;0
2016-04-25;9;9;9;4.3;7.9;4.1;7.2;10.7;3.6;69;47;85;3;3;4;1.1
2016-04-26;3;6;8;6.4;61.2;14.1;8.5;16.3;0.7;62;32;37;1;2;3;4.5
2016-04-27;10;10;9;4.7;5.0;5.5;9.3;14.1;4.5;89;80;65;3;3;3;0.5
2016-04-28;1;9;1;6.8;9.7;7.5;6.0;11.0;1.0;61;52;62;1;4;2;0
2016-04-29;0;1;0;4.9;15.0;11.5;7.9;15.4;0.3;82;36;46;1;1;2;0
2016-04-30;2;1;7;8.3;19.3;15.5;11.2;19.4;2.9;62;30;41;1;2;3;0
2016-05-01;9;9;9;9.6;17.4;15.9;12.2;17.6;6.8;76;55;58;2;3;3;Spuren
2016-05-02;9;9;9;12.0;;14.6;15.1;19.4;10.8;72;59;73;3;3;2;0.4
2016-05-03;9;7;9;12.0;16.0;14.4;14.0;17.0;11.0;76;60;58;3;3;3;13.8
2016-05-04;10;9;10;;9.7;9.2;11.3;14.4;8.1;90;80;81;5;4;4;1.7
2016-05-05;10;6;6;9.3;15.8;15.0;13.1;17.8;8.3;84;67;72;3;3;3;0
2016-05-06;2;3;2;13.3;22.1;18.3;15.8;22.8;8.7;78;36;53;1;1;1;0
2016-05-07;1;5;2;14.0;22.6;19.5;15.8;23.2;8.4;60;39;40;1;3;2;0
2016-05-08;2;4;1;13.9;20.6;17.2;15.7;21.2;10.1;70;42;46;3;3;2;0
2016-05-09;0;4;3;14.3;21.7;19.6;15.4;22.0;8.7;70;44;49;1;4;3;0
2016-05-10;2;9;8;13.8;17.3;15.5;15.0;19.6;10.4;80;65;75;2;4;3;0
2016-05-11;9;9;9;13.4;18.6;17.0;16.0;19.8;12.1;85;66;72;2;3;3;1.8
2016-05-12;10;10;10;13.6;14.2;13.8;15.0;17.0;12.9;96;96;98;2;3;2;60.8
2016-05-13;9;9;10;;15.9;;14.3;17.2;11.3;87;73;86;5;3;2;0.5
2016-05-14;9;7;7;14.5;19.8;;16.8;20.7;12.9;81;38;68;3;4;4;0.8
2016-05-15;9;6;2;9.9;13.6;11.3;12.5;15.5;9.5;60;40;41;3;4;3;0
2016-05-16;9;8;9;8.8;10.5;7.7;10.0;13.5;6.5;67;74;90;3;3;3;7.8
2016-05-17;9;9;8;9.2;;12.1;11.5;15.9;7.1;74;42;59;3;3;2;Spuren
2016-05-18;9;8;7;11.8;18.0;15.7;14.6;18.8;10.3;63;34;48;2;2;2;0
2016-05-19;5;8;8;13.1;20.8;13.5;14.8;21.2;8.3;70;50;86;2;3;3;1.3
2016-05-20;8;8;4;13.7;18.0;15.7;16.1;20.7;11.5;78;64;68;2;4;4;Spuren
2016-05-21;1;8;9;18.0;23.1;20.2;19.0;24.1;13.9;55;38;45;3;2;2;0
2016-05-22;2;5;1;17.8;26.3;23.1;19.0;26.6;11.3;64;40;46;1;4;3;0
2016-05-23;1;7;8;19.4;26.4;17.7;21.0;26.9;15.0;60;43;64;2;4;3;27.5
2016-05-24;10;8;8;9.7;15.3;13.3;13.5;17.7;9.2;92;74;78;4;4;5;3.8
2016-05-25;9;2;1;13.1;20.0;18.2;16.7;21.0;12.4;84;65;70;4;3;3;0
2016-05-26;7;2;6;16.5;22.7;20.4;18.7;23.7;13.6;76;50;61;3;2;1;0
2016-05-27;4;9;7;18.0;25.2;22.5;19.7;26.3;13.0;78;59;65;1;3;2;Spuren
2016-05-28;1;5;8;20.9;27.6;24.8;21.7;27.9;15.5;68;50;53;1;3;3;10.1
2016-05-29;3;9;5;19.9;26.6;25.9;22.2;27.9;16.5;82;51;54;1;3;3;0
2016-05-30;4;9;8;20.1;21.4;19.4;21.2;25.9;16.4;70;60;63;1;2;2;0.8
2016-05-31;8;8;6;18.5;17.7;18.4;19.7;23.0;16.3;68;81;68;3;3;4;1.3
2016-06-01;9;5;9;16.8;20.6;18.7;18.6;22.9;14.3;72;59;66;2;2;2;0
2016-06-02;3;8;8;17.7;19.5;18.2;18.1;22.7;13.5;73;70;77;2;2;3;0.6
2016-06-03;9;4;7;17.4;21.7;20.8;19.5;23.7;15.2;82;57;64;1;2;2;Spuren
2016-06-04;8;8;9;19.5;24.4;21.1;19.9;25.1;14.7;75;50;62;1;2;1;0
2016-06-05;9;5;9;18.4;23.9;18.4;20.9;24.9;16.9;78;56;74;2;3;2;6.6
2016-06-06;1;3;3;19.9;24.8;21.5;19.4;25.1;13.6;72;54;53;2;2;2;0
2016-06-07;0;1;3;17.7;22.1;19.7;19.1;23.3;14.9;54;32;38;2;2;2;0
2016-06-08;3;2;5;16.7;98.0;21.9;18.2;25.5;10.9;55;30;40;1;2;2;0
2016-06-09;7;9;10;20.2;23.7;19.4;19.9;24.2;15.5;62;55;64;2;3;3;1.2
2016-06-10;9;4;2;17.9;24.4;22.2;20.2;25.0;15.4;76;40;44;2;2;2;0
2016-06-11;9;9;10;17.9;22.8;;19.3;24.3;14.2;69;53;57;1;2;2;4.9
2016-06-12;10;9;7;15.0;19.6;19.6;18.4;22.3;14.4;91;68;69;2;1;2;1.5
2016-06-13;9;8;7;17.6;22.9;20.9;19.3;23.3;15.3;74;51;60;3;3;3;0.3
2016-06-14;5;8;5;18.7;21.7;21.5;19.7;23.7;15.6;72;55;50;3;3;2;2.9
2016-06-15;10;9;1;14.7;17.1;18.7;18.0;21.5;14.4;92;80;66;3;3;2;2.1
2016-06-16;9;8;8;16.1;25.9;24.8;20.2;26.5;13.9;87;53;60;2;4;4;0
2016-06-17;9;7;10;17.4;21.2;20.5;21.1;24.8;17.4;74;44;49;5;5;2;0.3
2016-06-18;7;7;6;18.9;23.2;19.9;19.4;24.9;13.8;66;44;65;2;1;2;0.7
2016-06-19;9;6;9;15.2;24.8;20.4;20.0;25.1;14.9;85;47;64;3;3;4;9.2
2016-06-20;10;10;6;15.7;;;17.9;20.4;15.4;90;90;88;3;2;3;11.5
2016-06-21;7;4;5;17.1;25.9;23.7;20.1;27.2;12.9;84;46;58;1;1;2;0
2016-06-22;6;2;1;;27.1;25.9;22.1;28.4;15.8;68;52;56;1;2;2;0
2016-06-23;1;1;0;24.0;30.5;27.8;24.6;31.3;17.9;;;;1;2;2;0
2016-06-24;0;1;0;;32.3;30.4;26.2;32.9;19.4;70;47;51;1;4;3;0
2016-06-25;0;2;4;26.4;32.1;29.9;27.3;32.6;21.9;;;;2;4;3;28.1
2016-06-26;9;8;9;18.8;23.2;21.9;24.1;30.0;18.1;;;;3;3;2;0.3
2016-06-27;10;9;9;16.4;18.3;18.4;18.8;21.9;15.6;;;;4;4;3;5
2016-06-28;1;4;1;18.8;25.3;23.0;20.3;26.4;14.2;60;44;56;3;2;2;0
2016-06-29;1;1;1;21.3;29.4;26.2;22.5;30.3;14.7;65;36;53;1;3;1;0
2016-06-30;2;6;9;24.0;29.8;24.1;24.7;30.3;19.1;;;;1;2;2;3.4
2016-07-01;8;2;1;21.0;28.6;26.4;23.8;30.0;17.6;;;;2;1;1;0
2016-07-02;1;6;9;24.1;29.6;23.3;24.5;31.4;17.6;66;48;64;1;3;2;14.2
2016-07-03;10;9;2;15.6;18.9;19.1;19.4;23.3;15.4;80;71;64;3;3;3;0.4
2016-07-04;1;4;7;19.5;24.0;22.9;19.6;25.1;14.1;56;47;51;1;2;1;0
2016-07-05;7;5;8;19.7;28.5;;22.5;29.5;15.5;63;41;42;1;1;2;0
2016-07-06;1;6;1;21.9;24.5;21.3;23.2;26.8;19.5;;;;3;4;3;0
2016-07-07;1;5;3;74.0;24.0;22.2;19.9;24.7;15.0;50;40;46;3;2;2;0
2016-07-08;3;7;9;19.2;;25.0;21.0;28.6;13.3;64;46;57;1;2;1;0.4
2016-07-09;9;6;9;19.3;25.2;25.0;23.0;26.6;19.3;80;54;52;3;4;2;Spuren
2016-07-10;6;1;1;21.1;29.5;27.8;23.7;30.6;16.8;62;40;47;1;1;3;0
2016-07-11;2;8;7;25.5;32.4;116.8;26.6;33.7;19.5;;;;0;3;3;2.3
2016-07-12;10;7;9;21.7;28.7;20.6;24.7;29.4;20.0;86;54;89;2;2;2;18.9
2016-07-13;9;9;7;18.4;21.0;18.6;20.7;23.3;18.1;92;80;89;2;2;1;15.4
2016-07-14;7;9;9;13.3;16.6;15.9;15.6;18.6;12.5;88;71;77;5;5;3;Spuren
2016-07-15;6;9;8;16.3;20.8;18.3;16.8;21.0;12.5;65;56;59;3;4;3;0
2016-07-16;10;10;10;15.1;18.2;17.3;16.9;18.9;14.8;71;56;60;4;3;3;3.2
2016-07-17;9;8;8;15.7;22.2;20.2;18.1;22.6;13.6;76;64;77;3;4;4;0.1
2016-07-18;7;4;2;21.3;27.0;25.1;23.2;27.9;18.4;;;;3;3;2;Spuren
2016-07-19;6;5;3;19.6;27.9;24.8;22.6;28.9;16.2;72;43;52;0;2;2;0
2016-07-20;3;4;3;83.2;26.3;24.8;22.4;27.7;17.0;66;47;50;2;2;1;0
2016-07-21;1;9;6;21.3;30.0;25.7;23.5;30.7;16.3;68;42;60;1;1;1;0.6
2016-07-22;10;7;3;21.1;;26.4;24.0;29.1;18.8;82;56;55;1;1;2;6.2
2016-07-23;9;6;4;21.7;29.2;27.0;24.9;30.1;19.6;;;;0;2;2;4.5
2016-07-24;3;5;9;22.2;27.6;26.9;24.4;29.1;19.7;;;;2;2;1;0
2016-07-25;1;8;9;23.7;28.0;24.8;24.6;29.0;20.2;;;;1;1;3;0
2016-07-26;3;4;7;23.9;;24.6;25.5;29.6;21.3;;;;2;3;2;0
2016-07-27;5;8;9;23.6;27.3;26.0;24.9;29.0;20.7;;;;2;1;2;6.6
2016-07-28;10;8;9;19.7;26.2;23.2;22.7;27.0;18.4;85;60;68;2;3;3;Spuren
2016-07-29;8;3;1;22.3;28.4;25.4;24.2;29.0;19.3;69;45;54;2;4;3;0
2016-07-30;1;1;2;22.2;31.6;28.6;25.0;32.0;17.9;71;34;50;1;3;2;0
2016-07-31;8;9;9;22.6;31.4;19.4;26.0;32.6;19.3;72;43;86;0;3;3;12.3
2016-08-01;7;9;9;19.6;23.9;22.0;21.3;24.3;18.3;76;47;52;4;3;2;0
2016-08-02;1;3;9;18.4;25.5;23.1;20.7;26.7;14.7;70;36;49;1;2;2;0.1
2016-08-03;9;8;5;18.7;27.1;25.6;23.2;28.5;17.8;81;46;55;2;2;1;0
2016-08-04;4;8;1;21.3;30.7;28.3;24.6;31.3;17.8;;;;1;3;3;Spuren
2016-08-05;6;10;10;21.2;20.7;17.3;22.8;28.4;17.2;66;75;92;3;3;2;12
2016-08-06;9;6;4;16.5;21.8;20.0;19.7;23.9;15.5;82;64;69;4;4;4;0
2016-08-07;1;4;2;18.9;24.9;92.0;21.4;26.2;16.5;69;43;56;2;3;2;0
2016-08-08;1;1;0;19.2;28.4;24.4;22.0;28.9;15.0;71;36;48;0;2;2;0
2016-08-09;4;9;10;19.2;24.0;17.3;21.7;28.0;15.4;75;55;86;1;4;3;7
2016-08-10;10;10;9;13.6;14.2;15.1;15.5;17.5;13.4;92;89;86;3;2;2;6.2
2016-08-11;9;8;3;12.9;19.0;15.0;15.9;20.2;11.5;72;45;63;3;3;3;0
2016-08-12;8;8;9;13.6;18.6;16.3;14.8;19.2;10.3;76;62;76;1;3;4;Spuren
2016-08-13;10;8;2;17.5;23.9;21.9;20.4;25.1;15.6;85;59;69;1;2;2;0.2
2016-08-14;1;7;3;18.0;29.5;24.5;22.3;29.9;14.7;83;40;63;1;2;2;0
2016-08-15;5;9;7;19.4;23.9;;21.7;25.7;17.6;73;49;64;1;2;2;0
2016-08-16;7;7;9;17.3;24.5;21.0;20.3;25.3;15.3;76;54;76;1;1;1;7
2016-08-17;4;5;1;17.2;22.2;19.6;19.7;23.8;15.5;70;44;55;2;2;1;0
2016-08-18;4;5;7;16.5;25.0;;19.3;26.4;12.1;70;45;66;1;2;2;0
2016-08-19;9;8;1;18.3;25.5;22.6;21.0;26.8;15.2;76;55;64;0;1;2;Spuren
2016-08-20;7;3;6;18.0;28.0;25.1;22.3;29.0;15.5;89;51;66;1;2;3;9.1
2016-08-21;10;10;10;19.2;;18.0;20.6;25.1;16.0;94;76;76;2;3;3;16.8
2016-08-22;10;9;8;16.3;21.0;19.8;18.9;22.2;15.6;71;58;63;4;3;2;0
2016-08-23;0;2;8;18.0;25.8;23.5;21.3;26.6;16.0;66;41;56;3;3;2;0
2016-08-24;1;4;1;19.3;26.1;21.8;21.4;26.5;16.3;78;49;61;1;2;2;0
2016-08-25;0;1;0;17.5;26.3;22.9;20.5;27.1;13.9;78;47;54;1;2;2;0
2016-08-26;0;0;0;18.5;;23.3;21.5;27.9;15.1;72;41;51;2;3;2;0
2016-08-27;0;0;0;68.4;29.6;25.7;22.3;30.0;14.5;80;44;54;1;3;3;0
2016-08-28;0;1;1;19.8;31.3;25.9;24.3;31.5;17.0;81;45;52;1;1;2;0
2016-08-29;9;6;9;20.1;27.1;22.5;23.0;27.4;18.6;76;51;71;1;2;3;0.2
2016-08-30;6;4;1;19.7;25.0;21.3;22.4;26.0;18.8;;;;2;2;2;0
2016-08-31;0;0;0;15.8;24.8;21.1;19.4;25.6;13.1;60;40;48;1;2;2;0
2016-09-01;0;1;1;15.8;27.0;21.9;20.3;27.8;12.8;76;35;60;1;2;1;0
2016-09-02;4;8;3;21.6;26.9;20.4;23.0;27.5;18.4;67;47;68;3;2;1;0.4
2016-09-03;6;9;9;17.1;28.7;;21.8;28.9;14.7;83;39;58;0;2;2;0
2016-09-04;9;5;10;18.2;30.0;24.8;23.6;30.5;16.6;84;29;53;0;3;2;2.1
2016-09-05;10;9;8;15.7;16.1;17.2;20.2;24.8;15.5;85;82;76;4;2;4;10.8
2016-09-06;10;10;9;13.7;16.2;16.5;15.4;17.4;13.4;89;88;87;4;3;2;8.8
2016-09-07;9;0;2;15.5;24.7;20.5;19.8;25.8;13.8;92;58;80;0;1;0;0
2016-09-08;0;1;1;16.9;27.0;22.6;21.3;27.8;14.7;91;49;66;1;2;2;0
2016-09-09;0;1;5;17.5;28.4;22.6;22.0;29.1;14.8;85;44;70;1;2;0;0
2016-09-10;2;2;3;17.8;115.2;22.3;22.4;29.1;15.6;87;46;65;0;2;1;0
2016-09-11;6;4;5;18.3;29.5;;23.3;30.5;16.1;83;40;64;1;1;1;0
2016-09-12;2;1;0;18.7;29.9;23.2;23.3;30.3;16.3;;;;1;2;1;0
2016-09-13;0;2;0;18.5;29.2;22.4;23.1;29.6;16.6;82;44;64;0;2;1;0
2016-09-14;0;1;1;18.9;27.8;21.5;22.5;28.0;17.0;83;45;58;1;2;1;0
2016-09-15;0;1;1;17.4;27.9;23.8;21.8;28.1;15.5;83;45;59;1;3;3;0
2016-09-16;7;4;10;17.5;27.2;22.3;22.0;27.7;16.3;91;54;67;1;1;2;Spuren
2016-09-17;10;9;7;18.6;19.1;16.1;19.4;22.7;16.1;84;66;68;2;5;5;0.5
2016-09-18;10;8;9;16.3;21.2;18.8;18.8;22.4;15.2;70;54;69;1;1;1;Spuren
2016-09-19;5;8;10;15.3;20.9;16.9;17.9;21.2;14.5;;;;1;3;3;0.1
2016-09-20;8;9;9;13.1;67.2;14.1;15.7;18.4;13.0;68;49;54;3;3;2;0
2016-09-21;10;5;7;12.2;17.6;15.0;14.8;18.4;11.2;65;52;62;2;2;3;0.6
