date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2011-01-30;6;10;10;-7.5;-3.1;-3.4;-4.9;-2.2;-7.5;93;82;83;2;2;2;0
2011-01-31;10;10;10;-4.4;-3.0;-3.7;-3.7;-2.8;-4.5;84;81;86;2;2;2;0
2011-02-01;10;10;10;-4.7;-3.2;-3.3;-4.1;-3.2;-4.9;87;80;80;2;1;2;Spuren
2011-02-02;7;6;9;-4.2;-1.3;-1.6;-2.6;-0.7;-4.4;81;64;72;3;3;2;0
2011-02-03;5;5;8;-4.5;3.4;3.8;-0.3;4.1;-4.6;88;60;50;1;2;4;0.7
2011-02-04;1;9;8;1.1;9.3;;4.6;9.6;-0.5;88;56;61;2;3;4;0
2011-02-05;4;5;0;6.9;10.6;9.2;8.8;10.9;6.6;65;53;57;5;7;5;0
2011-02-06;6;5;0;7.4;12.8;10.2;9.9;13.0;6.7;65;52;53;4;4;4;0
2011-02-07;2;0;0;9.9;17.5;6.0;11.4;17.7;5.0;42;24;74;4;2;2;0
2011-02-08;3;9;5;9.0;12.3;7.3;7.3;14.9;-0.3;43;46;74;3;4;2;Spuren
2011-02-09;1;1;2;0.3;9.3;3.2;4.6;9.3;-0.1;93;43;66;2;3;2;0
2011-02-10;3;2;2;-2.5;7.0;3.2;2.5;7.6;-2.6;88;62;79;1;2;1;0.2
2011-02-11;10;7;7;2.8;11.4;10.1;6.7;13.1;0.2;89;67;77;2;5;4;7.4
2011-02-12;8;5;8;3.1;4.3;;5.7;10.9;0.4;77;47;61;4;2;1;Spuren
2011-02-13;10;10;10;-0.1;;0.0;0.1;1.2;-1.1;65;71;85;2;3;2;0.5
2011-02-14;10;10;10;-0.4;0.2;-0.5;-0.1;0.3;-0.5;88;87;93;3;3;2;0.1
2011-02-15;10;10;9;-0.4;-0.5;-1.0;-0.5;0.1;-1.0;59;57;57;3;4;4;Spuren
2011-02-16;10;10;10;-1.0;0.1;;-0.8;0.5;-2.1;98;98;90;2;3;3;Spuren
2011-02-17;10;10;10;0.2;1.7;1.4;1.0;1.8;0.1;83;86;92;3;4;3;Spuren
2011-02-18;10;10;10;1.4;3.4;2.9;2.4;3.6;1.2;92;79;80;1;2;2;Spuren
2011-02-19;10;10;10;2.6;40.0;2.5;3.0;3.5;2.5;82;80;84;1;3;2;Spuren
2011-02-20;9;10;10;-1.4;-0.9;-2.3;0.1;2.5;-2.3;73;65;60;2;2;3;0
2011-02-21;10;9;8;-8.1;-40.0;-3.9;-5.2;-2.2;-8.2;71;61;62;2;3;2;Spuren
2011-02-22;9;1;6;-8.1;-2.8;-4.6;-5.4;-2.6;-8.2;72;57;62;2;3;2;Spuren
2011-02-23;5;2;0;-8.4;-2.8;-4.6;-5.3;-2.1;-8.5;68;51;56;2;3;3;0
2011-02-24;0;0;0;-9.9;-0.3;-2.9;-4.8;0.4;-9.9;75;42;50;2;3;1;0
2011-02-25;1;4;0;-7.1;0.8;-2.4;-2.9;1.3;-7.1;73;49;58;3;4;2;0
2011-02-26;1;1;0;;2.4;0.4;-2.0;3.1;-7.0;81;52;58;1;2;2;0
2011-02-27;1;0;3;-3.5;4.1;-0.7;0.7;4.8;-3.5;82;59;75;2;3;2;0
2011-02-28;10;0;0;-3.5;4.8;1.5;0.7;6.2;-4.9;93;60;74;1;1;2;0
2011-03-01;10;9;2;-0.6;3.8;0.4;1.7;5.2;-1.9;89;61;69;2;2;2;Spuren
2011-03-02;1;9;10;-4.2;4.1;2.1;-0.1;4.5;-4.6;74;46;54;2;2;2;Spuren
2011-03-03;10;10;8;-0.7;1.0;-0.3;0.7;2.2;-0.8;87;80;86;3;3;2;Spuren
2011-03-04;2;1;0;-2.7;7.2;2.8;2.1;7.5;-3.3;95;54;68;1;2;2;0
2011-03-05;0;1;1;-3.2;4.5;;0.8;5.3;-3.7;94;65;73;2;2;2;0
2011-03-06;7;7;3;1.9;5.2;2.8;4.0;7.1;0.9;65;37;39;3;3;3;0
2011-03-07;0;1;0;-1.8;3.6;-40.0;1.4;4.6;-1.9;56;37;41;3;3;2;0
2011-03-08;1;1;1;-5.8;6.6;40.0;0.2;6.9;-6.6;77;37;41;1;3;3;0
2011-03-09;1;0;2;-3.7;8.0;5.3;2.5;9.0;-4.0;74;43;46;1;2;2;0.2
2011-03-10;9;10;6;1.1;5.3;4.5;3.6;6.6;0.5;77;86;91;1;1;1;1
2011-03-11;7;8;1;0.6;52.0;8.8;7.0;14.2;-0.3;96;44;50;3;4;3;0
2011-03-12;5;4;4;0.3;13.6;12.4;7.2;14.8;-0.4;93;45;42;0;4;3;0
2011-03-13;6;10;8;3.2;17.9;13.9;10.3;18.3;2.2;67;37;45;2;3;4;0
2011-03-14;6;4;7;7.4;19.6;13.3;13.7;20.5;6.8;79;37;51;2;3;1;Spuren
2011-03-15;5;4;3;4.4;16.8;14.9;11.3;18.6;3.9;91;57;58;1;2;2;0
2011-03-16;9;10;8;9.1;11.1;11.2;11.5;14.9;8.0;82;87;84;3;3;3;5
2011-03-17;10;10;10;10.5;12.2;10.5;11.1;12.4;9.8;94;90;86;3;3;4;7.7
2011-03-18;10;10;10;6.2;4.6;3.9;7.1;10.5;3.7;86;88;89;5;4;4;18.7
2011-03-19;10;9;9;4.3;6.6;6.2;5.4;7.1;3.7;78;57;61;4;4;3;Spuren
2011-03-20;3;8;5;2.4;7.6;5.5;5.1;8.4;1.8;68;50;56;3;3;3;0
2011-03-21;0;2;1;2.8;10.2;6.1;6.1;10.6;1.5;74;39;51;2;3;2;0
2011-03-22;9;7;4;40.0;13.9;10.2;7.3;14.4;0.2;83;38;47;1;2;2;0
2011-03-23;1;6;6;7.6;15.1;12.9;11.5;16.1;6.8;56;47;49;3;3;3;0
2011-03-24;7;4;4;7.5;18.4;14.2;12.9;19.0;6.8;54;23;30;2;3;2;0
2011-03-25;9;9;7;5.8;19.8;15.7;12.6;20.5;4.6;83;35;42;1;3;3;0
2011-03-26;8;9;9;11.8;12.4;11.3;11.7;15.7;7.6;63;60;53;3;3;2;Spuren
2011-03-27;10;10;10;4.1;;6.4;7.7;11.3;4.1;91;76;87;2;3;2;3
2011-03-28;10;7;9;6.0;10.7;41.2;8.7;12.1;5.3;91;68;73;2;2;2;Spuren
2011-03-29;1;1;1;;16.3;12.9;10.9;16.8;5.0;75;34;39;1;2;2;0
2011-03-30;0;1;1;5.3;18.7;14.5;11.2;19.2;3.2;78;41;41;1;2;2;0
2011-03-31;1;4;10;10.8;18.6;15.5;13.5;20.4;6.5;72;44;52;1;2;1;0.9
2011-04-01;10;8;5;12.9;17.4;13.5;15.3;18.9;11.7;83;65;85;4;4;3;2
2011-04-02;7;5;1;11.4;18.8;;15.1;20.2;9.9;83;53;61;2;1;2;0
2011-04-03;0;1;1;10.1;20.6;16.5;14.7;21.1;8.3;94;49;53;1;2;3;0
2011-04-04;8;10;9;10.4;13.9;11.1;13.8;19.3;8.2;83;83;79;1;5;4;1.2
2011-04-05;6;9;6;10.3;;12.8;12.2;15.4;8.9;74;65;57;4;3;3;Spuren
2011-04-06;9;7;8;12.0;17.4;16.2;14.2;18.6;9.7;67;56;64;2;4;4;0
2011-04-07;9;4;8;16.6;24.9;23.3;20.5;26.2;14.8;69;41;42;3;4;4;0
2011-04-08;9;6;3;11.0;17.5;17.0;17.1;23.3;10.9;54;41;48;5;4;3;0
2011-04-09;1;3;0;11.0;17.3;12.8;14.2;17.6;10.8;52;39;44;4;4;4;0
2011-04-10;0;0;3;8.7;16.8;15.2;12.3;17.6;7.0;64;40;44;4;4;4;0
2011-04-11;9;8;9;11.7;;15.2;15.0;19.4;10.6;59;48;57;3;3;2;0
2011-04-12;8;9;8;;14.4;10.2;14.3;18.4;10.2;56;76;65;4;3;4;3.9
2011-04-13;5;9;10;6.6;9.2;6.4;7.8;10.6;4.9;69;65;76;4;4;4;20.7
2011-04-14;10;9;9;5.1;9.0;7.8;6.9;9.0;4.8;87;74;74;4;4;3;4.1
2011-04-15;9;9;9;7.0;9.3;8.9;8.1;10.7;5.4;83;76;75;3;3;3;Spuren
2011-04-16;8;8;5;7.8;14.0;10.0;10.6;14.8;6.3;77;49;63;2;2;2;0
2011-04-17;3;2;1;;16.3;12.0;10.1;17.3;2.9;84;40;52;0;1;1;0
2011-04-18;8;2;0;40.0;73.2;13.7;11.6;18.7;4.5;81;41;45;1;3;2;0
2011-04-19;1;1;1;8.7;19.1;14.9;12.5;20.0;4.9;82;38;51;0;1;2;0
2011-04-20;0;0;0;10.0;85.2;18.0;14.3;21.9;6.7;85;47;47;1;3;2;0
2011-04-21;1;1;2;10.7;23.9;19.1;15.6;24.3;6.8;80;41;46;1;2;2;0
2011-04-22;1;1;0;12.2;23.7;19.7;16.3;24.3;8.3;72;41;44;1;3;3;0
2011-04-23;1;1;3;13.6;24.9;21.1;16.9;25.2;8.6;71;38;40;2;4;3;0
2011-04-24;7;4;10;11.3;20.5;14.3;15.2;21.7;8.7;86;53;80;1;2;3;2.5
2011-04-25;2;9;9;10.7;17.1;12.8;13.1;18.7;7.5;93;56;65;1;1;2;3.6
2011-04-26;10;10;9;10.3;13.1;;11.7;13.7;9.7;94;82;80;2;2;1;Spuren
2011-04-27;10;9;10;11.4;18.8;15.0;14.5;19.7;9.2;85;56;57;1;2;3;0.4
2011-04-28;9;6;10;12.3;20.5;16.6;15.4;21.4;9.4;82;48;56;1;3;2;Spuren
2011-04-29;9;8;10;12.0;21.1;13.8;15.4;21.2;9.6;85;49;76;1;2;1;0.7
2011-04-30;8;5;9;11.8;20.2;12.4;15.4;20.8;9.9;88;53;93;1;2;2;3.8
2011-05-01;9;9;8;12.3;15.7;12.9;13.4;17.1;9.6;87;70;65;1;3;3;4.6
2011-05-02;3;4;8;10.4;16.1;14.6;12.6;17.6;7.6;71;40;45;2;2;2;0.2
2011-05-03;7;10;9;11.6;10.4;6.7;11.2;15.7;6.7;82;73;72;1;4;5;Spuren
2011-05-04;1;5;7;5.5;12.3;10.2;8.3;13.3;3.3;69;43;46;3;3;3;Spuren
2011-05-05;4;3;0;7.1;12.9;10.9;9.9;14.6;5.1;74;40;45;3;3;2;0
2011-05-06;1;1;1;6.3;16.8;14.5;10.1;18.1;2.0;78;45;48;1;3;3;0
2011-05-07;4;0;1;10.2;20.4;16.9;13.5;21.5;5.4;68;39;45;0;3;2;0
2011-05-08;8;5;4;11.5;;12.5;13.6;17.0;10.2;57;76;62;3;3;2;0.8
2011-05-09;1;1;1;10.2;20.1;17.2;13.3;21.3;5.2;82;42;47;1;2;1;0
2011-05-10;3;3;2;12.0;23.6;19.7;16.2;24.3;8.0;81;39;47;1;2;1;0
2011-05-11;3;4;3;14.8;25.3;20.8;18.1;26.0;10.1;77;37;45;0;2;2;0
2011-05-12;7;7;9;62.8;25.7;22.8;18.4;26.1;10.7;72;44;46;0;3;2;4.7
2011-05-13;2;2;1;15.7;20.7;17.5;18.4;23.1;13.7;77;43;44;4;4;2;0
2011-05-14;8;10;5;13.4;21.2;15.4;15.8;22.3;9.3;73;54;83;2;0;1;5.5
2011-05-15;10;10;9;11.2;11.8;10.6;12.6;15.4;9.8;91;84;77;3;3;3;5.5
2011-05-16;5;5;5;10.5;18.0;52.8;13.7;18.4;9.0;72;44;65;4;3;3;Spuren
2011-05-17;10;8;8;13.4;19.2;17.9;16.0;19.7;12.3;70;57;60;3;3;2;0
2011-05-18;1;3;1;13.2;23.3;20.8;16.8;23.9;9.7;83;48;52;1;3;3;0
2011-05-19;1;1;4;17.1;26.6;23.1;19.9;27.3;12.4;73;39;43;1;4;3;0
2011-05-20;2;7;7;19.8;24.7;21.9;19.9;26.5;13.3;62;48;57;3;3;2;0
2011-05-21;1;4;9;19.3;26.1;19.5;20.7;27.0;14.4;68;47;69;2;2;3;Spuren
2011-05-22;1;3;3;16.8;27.0;24.1;20.2;27.5;12.8;85;47;49;1;3;2;0.2
2011-05-23;3;3;1;20.1;25.2;22.2;22.5;26.1;18.8;;;;3;3;2;0
2011-05-24;0;2;7;17.7;28.3;25.1;21.4;29.1;13.7;81;46;44;1;1;2;Spuren
2011-05-25;3;0;0;16.1;21.7;19.0;20.3;25.2;15.4;60;42;41;3;3;2;0
2011-05-26;1;0;1;14.6;24.8;23.6;17.8;25.9;9.7;67;46;49;2;3;3;0
2011-05-27;7;6;10;20.1;63.2;15.1;19.3;23.7;14.8;71;92;95;1;3;3;26.9
2011-05-28;10;10;7;10.0;13.2;13.4;12.5;15.2;9.7;94;87;83;4;3;4;6.1
2011-05-29;1;8;8;14.5;22.2;18.9;16.6;23.1;10.1;72;47;54;3;2;2;0
2011-05-30;7;4;3;16.6;98.4;22.8;18.2;25.1;11.2;76;48;48;1;4;4;0
2011-05-31;1;1;1;19.6;27.7;23.3;22.1;28.2;15.9;71;47;53;3;4;3;0
2011-06-01;9;3;9;17.7;22.1;19.8;19.9;23.6;16.2;80;65;69;3;3;4;Spuren
2011-06-02;10;10;9;16.2;18.5;;17.9;19.8;16.0;82;77;77;4;3;3;0.6
2011-06-03;8;5;9;17.9;26.3;19.0;21.4;27.8;15.0;82;57;84;3;2;2;1.4
2011-06-04;5;5;10;20.1;27.0;16.3;22.0;27.8;16.2;83;57;94;1;2;1;15.2
2011-06-05;2;7;8;18.7;26.0;24.9;20.7;26.8;14.6;83;53;54;1;4;4;0
2011-06-06;6;5;6;20.5;26.9;24.7;22.2;27.6;16.7;79;48;52;3;4;4;0
2011-06-07;1;8;6;20.2;27.4;22.7;22.2;28.3;16.0;;;;1;3;3;4.2
2011-06-08;9;7;9;17.8;22.0;16.7;21.2;26.0;16.3;94;81;99;3;2;4;37.6
2011-06-09;10;9;8;14.2;19.9;17.8;16.9;20.2;13.6;87;53;57;4;3;2;1
2011-06-10;8;5;4;16.9;20.7;19.8;18.4;22.5;14.2;61;46;52;3;3;2;0
2011-06-11;0;1;1;;23.3;85.2;18.3;24.3;12.2;58;44;52;2;2;2;0
2011-06-12;9;5;6;17.0;19.3;18.0;18.7;21.4;15.9;87;78;84;3;3;2;0
2011-06-13;3;5;7;18.0;23.6;21.6;19.5;25.1;13.8;78;51;56;1;2;2;0.2
2011-06-14;9;3;5;17.7;23.8;20.7;20.8;24.5;17.0;76;55;66;4;3;2;Spuren
2011-06-15;3;5;5;20.4;25.3;23.2;21.1;26.6;15.6;75;50;55;3;2;2;0
2011-06-16;3;6;5;19.5;29.0;25.1;22.3;29.4;15.2;83;41;52;1;2;2;Spuren
2011-06-17;9;9;8;19.9;22.0;21.6;22.3;25.2;19.3;;;;3;1;3;Spuren
2011-06-18;9;10;10;20.8;20.8;15.8;18.8;21.7;15.8;81;76;99;3;1;2;26.3
2011-06-19;10;3;3;12.4;19.5;15.2;15.9;20.6;11.2;89;51;64;4;4;3;2.8
2011-06-20;1;7;6;15.7;20.7;19.0;17.0;21.6;12.4;66;49;52;4;4;3;0.3
2011-06-21;4;9;6;19.7;27.6;25.9;21.6;28.3;14.9;72;49;53;2;4;2;Spuren
2011-06-22;4;1;6;22.2;30.0;27.4;23.7;30.3;17.1;74;48;60;1;3;3;0.4
2011-06-23;7;6;10;20.3;24.6;16.7;22.1;27.4;16.7;75;60;99;2;2;3;17.3
2011-06-24;9;7;4;17.0;20.9;18.7;18.8;22.0;15.6;83;50;55;3;3;3;1
2011-06-25;4;5;6;14.5;19.5;18.2;16.6;20.6;12.5;69;55;48;3;3;2;2.9
2011-06-26;10;7;7;14.1;20.2;19.8;17.5;21.8;13.2;98;68;70;2;3;2;0.1
2011-06-27;9;4;1;17.7;24.4;23.0;19.6;25.7;13.4;85;58;58;1;2;2;0
2011-06-28;1;1;1;19.4;;23.9;21.3;26.3;16.3;62;37;37;3;3;2;0
2011-06-29;1;3;2;20.8;28.2;27.1;23.8;29.3;18.3;;;;3;3;3;0
2011-06-30;2;7;10;22.7;24.8;15.2;21.3;27.3;15.2;73;63;93;4;5;5;0.4
2011-07-01;1;5;10;14.5;21.0;14.9;17.9;21.9;13.8;69;44;77;4;3;4;0.2
2011-07-02;9;5;6;13.6;16.7;15.3;15.5;19.2;11.8;84;60;67;4;4;3;0.1
2011-07-03;10;10;9;13.8;12.4;13.5;13.8;15.3;12.3;77;97;91;4;5;5;6.2
2011-07-04;10;7;7;13.8;21.3;21.1;18.0;22.5;13.4;99;71;75;4;4;3;1.3
2011-07-05;9;9;7;17.6;20.6;18.6;19.6;22.6;16.5;89;87;98;1;3;3;9.9
2011-07-06;1;2;1;18.9;26.4;24.2;20.9;27.7;14.1;81;47;58;2;2;3;0
2011-07-07;2;9;9;20.4;29.9;28.7;23.7;30.8;16.5;;;;1;3;3;Spuren
2011-07-08;7;5;8;22.9;24.4;23.5;23.9;28.7;19.1;;;;3;3;2;0.2
2011-07-09;0;1;6;20.2;30.8;29.0;24.5;32.8;16.2;76;51;52;2;2;3;2.6
2011-07-10;3;1;1;22.4;29.7;111.6;25.6;31.1;20.0;;;;3;2;3;Spuren
2011-07-11;6;7;4;;24.6;24.9;23.9;27.9;19.9;;;;3;3;2;0.4
2011-07-12;2;1;0;76.0;26.5;25.4;21.9;27.9;15.8;79;48;53;1;2;2;0
2011-07-13;5;9;7;90.0;31.9;30.9;25.4;32.6;18.2;;;;2;3;4;Spuren
2011-07-14;9;9;9;20.7;23.8;19.1;25.0;30.9;19.1;;;;3;3;4;6.3
2011-07-15;6;9;8;18.1;17.8;19.5;18.2;20.5;15.9;74;81;63;3;2;2;1.1
2011-07-16;4;1;4;75.6;25.4;;21.3;26.6;16.0;66;45;49;3;2;3;0
2011-07-17;1;4;2;18.7;30.4;28.3;22.6;31.0;14.2;83;39;45;1;4;4;0.1
2011-07-18;10;7;9;14.6;19.6;18.0;21.5;28.3;14.6;90;57;70;3;2;2;Spuren
2011-07-19;6;5;9;;26.5;24.9;20.5;27.5;13.5;81;56;61;1;3;3;Spuren
2011-07-20;9;8;2;17.2;17.4;16.3;20.1;24.9;15.2;73;75;75;5;5;4;19.8
2011-07-21;10;9;10;14.3;17.4;15.4;16.1;18.1;14.0;98;91;88;5;2;3;6.7
2011-07-22;9;10;3;16.8;16.1;16.8;18.3;21.7;14.9;83;99;88;4;3;3;15.1
2011-07-23;9;10;8;16.7;18.9;17.9;17.4;19.6;15.1;85;81;86;1;2;2;0.5
2011-07-24;9;10;10;14.8;14.9;13.1;15.5;17.9;13.0;82;81;94;3;4;5;2.3
2011-07-25;10;10;10;13.5;17.5;16.3;15.8;18.8;12.7;82;72;74;4;3;3;0.8
2011-07-26;10;10;9;14.9;17.1;17.4;16.3;18.2;14.3;91;85;83;3;2;2;Spuren
2011-07-27;10;3;6;16.5;23.8;21.0;19.7;24.9;14.4;88;58;66;1;1;2;Spuren
2011-07-28;9;10;10;17.8;17.5;16.7;18.5;21.2;15.7;92;99;100;2;1;2;10.6
2011-07-29;9;6;6;16.9;21.5;19.3;19.1;22.9;15.3;;;;3;3;3;0.6
2011-07-30;7;9;10;17.1;20.7;15.6;18.2;20.9;15.5;88;60;87;3;3;3;2.1
2011-07-31;10;10;9;14.9;17.3;17.2;15.9;18.0;13.8;91;78;79;4;3;2;0.4
2011-08-01;10;9;9;15.9;18.2;19.5;17.6;20.3;14.8;88;88;84;2;3;1;0.8
2011-08-02;7;9;1;19.1;24.5;22.7;21.6;26.2;16.9;;;;1;1;1;0
2011-08-03;1;4;9;18.0;;24.3;21.3;27.9;14.6;87;56;63;2;2;2;0.4
2011-08-04;10;10;8;18.6;21.7;21.8;21.3;24.3;18.2;91;77;77;1;2;1;0
2011-08-05;2;8;3;19.0;25.4;24.7;21.5;27.5;15.5;88;62;62;1;2;3;0
2011-08-06;8;9;8;;26.1;24.3;23.2;27.2;19.2;84;64;67;2;3;4;Spuren
2011-08-07;10;7;10;19.4;28.3;17.3;23.0;28.7;17.3;96;56;96;1;2;2;6.4
2011-08-08;10;10;10;;18.0;17.0;17.4;18.5;16.2;97;93;88;1;1;2;6.8
2011-08-09;1;6;5;16.1;22.1;16.6;18.8;22.7;14.9;68;46;65;3;4;4;Spuren
2011-08-10;2;9;6;59.2;15.6;15.4;15.7;18.5;12.8;78;81;60;3;2;3;0.3
2011-08-11;6;3;7;12.7;24.9;21.7;17.7;26.2;9.1;83;33;40;1;3;2;0
2011-08-12;9;8;6;16.3;25.0;23.7;20.4;26.3;14.4;89;54;57;0;2;2;Spuren
2011-08-13;10;9;7;19.0;23.1;21.6;20.2;24.7;15.6;79;66;73;1;3;2;0.2
2011-08-14;4;7;9;18.3;27.7;25.4;22.2;28.5;15.9;89;53;60;1;3;2;0
2011-08-15;3;4;10;21.3;28.8;18.9;24.2;29.4;18.9;;;;1;2;3;8.3
2011-08-16;5;7;4;17.9;24.4;21.1;20.3;24.8;15.7;88;51;65;2;2;2;0
2011-08-17;5;3;1;17.6;27.1;23.7;20.6;27.3;13.8;80;51;55;1;2;2;0
2011-08-18;2;1;3;19.0;29.5;27.1;23.4;30.5;16.2;83;53;59;1;2;3;0
2011-08-19;6;9;7;23.5;;24.9;23.3;28.0;18.5;79;62;64;1;3;3;0.1
2011-08-20;9;2;1;18.9;25.6;22.8;22.7;26.7;18.6;76;54;61;2;2;2;0
2011-08-21;2;1;8;73.6;28.4;;22.0;29.0;15.0;80;50;60;1;2;2;0
2011-08-22;0;0;2;20.9;32.5;30.0;25.7;33.4;18.0;89;49;58;1;1;2;0
2011-08-23;1;0;3;23.0;34.5;30.4;28.2;35.2;21.2;;;;2;3;2;0
2011-08-24;1;1;1;23.2;32.2;;26.7;33.3;20.0;;;;1;2;2;0
2011-08-25;3;0;0;23.1;31.1;27.4;27.1;32.5;21.7;;;;3;2;2;0
2011-08-26;0;0;0;23.0;35.0;31.0;27.9;35.7;20.0;;;;1;4;3;0
2011-08-27;0;2;10;23.1;24.2;;22.2;31.0;13.4;79;57;93;3;4;5;7.7
2011-08-28;1;1;1;13.9;;18.4;17.0;22.8;11.1;78;51;63;3;2;2;0
2011-08-29;8;9;5;15.5;25.1;20.9;18.9;25.9;11.9;84;48;55;1;2;1;0
2011-08-30;2;6;9;17.8;23.1;18.9;19.6;23.8;15.4;64;46;68;3;2;2;0
2011-08-31;8;4;4;15.0;22.7;20.1;17.9;23.6;12.1;86;52;65;1;2;2;0
2011-09-01;5;10;10;15.8;23.6;19.6;18.5;24.1;12.9;83;56;76;1;1;3;0.6
2011-09-02;1;4;8;18.1;26.7;21.8;21.3;26.9;15.7;88;46;68;2;2;2;Spuren
2011-09-03;3;1;0;18.1;28.3;23.5;22.0;28.9;15.1;89;44;53;1;2;2;0
2011-09-04;4;3;4;;31.0;27.2;24.2;31.4;16.9;88;44;57;2;3;3;0
2011-09-05;2;8;9;23.2;29.3;18.6;24.8;30.9;18.6;79;48;90;1;3;3;2.2
2011-09-06;5;2;1;17.3;23.2;17.8;19.8;23.8;15.7;73;42;66;3;2;1;0
2011-09-07;8;9;9;14.7;22.8;19.5;17.7;24.3;11.0;87;44;59;1;4;2;Spuren
2011-09-08;10;10;10;15.0;18.7;16.9;17.4;19.8;14.9;76;67;68;3;4;3;1.2
2011-09-09;9;9;9;15.0;19.0;17.7;17.8;21.4;14.2;97;79;87;3;4;2;Spuren
2011-09-10;7;1;1;17.4;108.4;22.0;21.5;27.5;15.5;93;52;76;1;2;1;0
2011-09-11;1;2;3;18.0;29.6;23.8;23.0;30.5;15.4;91;46;70;1;2;2;0
2011-09-12;7;6;6;21.5;25.9;21.7;22.8;26.7;18.9;;;;3;3;3;0
2011-09-13;0;0;1;20.6;29.5;23.8;23.0;30.0;15.9;67;38;56;2;1;3;0
2011-09-14;4;10;8;20.7;17.2;14.9;19.9;25.4;14.4;79;85;87;1;3;3;0.3
2011-09-15;3;8;3;14.5;21.2;68.0;17.8;22.5;13.0;91;55;79;1;2;2;0
2011-09-16;9;3;1;13.3;20.6;16.1;16.2;21.6;10.8;81;51;74;1;2;1;0
2011-09-17;7;8;4;14.4;21.2;17.7;16.7;22.1;11.3;90;66;80;1;2;2;Spuren
2011-09-18;6;7;9;16.7;27.9;15.0;21.6;28.5;14.6;85;44;78;2;4;6;1.1
2011-09-19;9;10;10;11.4;12.6;9.9;12.5;15.1;9.9;91;91;100;2;3;3;15
2011-09-20;10;10;10;10.2;12.0;12.5;10.9;12.6;9.1;99;98;94;5;3;3;1.3
