date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2018-04-26;10;10;5;13.7;12.7;11.7;16.9;22.0;11.7;85;76;66;2;4;4;1.9
2018-04-27;9;8;8;9.7;75.6;16.6;13.1;19.7;6.5;78;40;57;1;4;3;0
2018-04-28;1;5;7;12.2;23.8;22.6;17.2;25.4;9.0;82;48;56;1;3;3;0
2018-04-29;1;1;3;16.9;28.6;25.0;21.5;29.2;13.8;76;27;39;1;4;3;0
2018-04-30;6;5;1;19.8;26.7;23.0;21.6;27.9;15.2;54;34;34;3;2;4;0
2018-05-01;3;8;7;16.0;21.8;19.8;18.7;23.3;14.1;52;40;46;3;2;2;0
2018-05-02;5;8;7;;102.8;22.1;19.7;26.1;13.2;65;52;69;1;3;1;13.4
2018-05-03;3;5;4;;24.9;22.4;20.6;27.7;13.4;85;52;59;1;2;1;0
2018-05-04;9;8;8;16.4;23.0;19.6;19.6;23.7;15.4;78;57;62;3;3;3;0
2018-05-05;10;2;3;15.1;22.0;19.1;18.5;23.1;13.9;73;49;41;2;3;3;0
2018-05-06;1;0;0;13.9;22.4;19.4;17.6;22.9;12.2;48;31;40;3;3;3;0
2018-05-07;6;3;1;14.8;;20.8;18.3;25.2;11.4;55;32;36;2;2;3;0
2018-05-08;5;7;8;16.5;23.0;12.8;18.6;24.3;12.8;53;39;90;1;2;2;20.1
2018-05-09;1;8;4;14.2;24.5;20.1;17.9;25.1;10.6;89;49;67;1;2;2;0
2018-05-10;8;8;9;17.0;23.8;17.9;19.4;25.3;13.4;79;55;79;1;2;3;1.5
2018-05-11;8;3;5;16.9;22.5;20.8;19.5;24.2;14.8;76;54;58;2;2;2;Spuren
2018-05-12;2;5;6;17.0;25.3;20.9;19.5;25.8;13.2;80;50;67;1;2;2;0
2018-05-13;3;2;3;17.7;24.6;;19.7;25.5;13.8;71;43;44;1;3;3;0
2018-05-14;7;9;9;17.0;20.7;70.8;18.0;22.2;13.7;58;51;57;3;2;2;9.1
2018-05-15;10;10;9;12.0;12.0;;14.7;17.7;11.6;91;89;88;2;2;2;9
2018-05-16;9;7;6;13.2;19.0;15.8;15.1;20.0;10.2;81;57;67;3;3;3;0
2018-05-17;8;10;8;14.1;15.4;14.9;14.5;16.5;12.5;75;81;81;4;4;3;0.8
2018-05-18;7;5;7;15.2;21.5;15.6;18.2;22.6;13.7;77;55;68;4;3;3;0.9
2018-05-19;6;6;5;15.5;21.3;18.3;17.5;22.8;12.1;72;52;62;2;2;3;0
2018-05-20;8;8;7;14.7;22.2;19.4;18.5;23.8;13.1;63;40;46;2;2;2;0
2018-05-21;8;5;7;15.7;22.5;20.4;17.3;23.0;11.6;72;42;49;0;3;2;0
2018-05-22;1;9;9;15.8;24.6;20.9;18.7;25.2;12.2;73;46;61;2;3;3;0
2018-05-23;8;8;9;18.3;25.6;;20.8;27.0;14.5;78;48;64;2;3;2;0
2018-05-24;9;9;10;;23.7;19.5;21.3;26.3;16.2;73;58;90;2;2;1;13.7
2018-05-25;10;9;2;15.9;19.1;18.1;17.9;19.9;15.8;92;78;79;2;2;1;3.8
2018-05-26;0;3;3;16.9;25.9;23.0;19.8;26.6;13.0;85;47;54;1;2;2;0
2018-05-27;1;6;9;20.4;26.2;23.8;21.0;27.4;14.5;72;56;59;1;3;2;0
2018-05-28;8;3;9;21.3;27.7;24.2;22.5;28.3;16.6;72;56;61;2;2;2;0
2018-05-29;1;7;9;21.9;26.8;23.1;23.1;28.5;17.6;73;53;55;2;4;3;0.3
2018-05-30;9;8;7;20.5;26.2;24.4;23.6;27.4;19.7;;;;2;3;3;0
2018-05-31;1;7;7;20.5;;26.4;22.8;29.6;15.9;66;42;46;2;3;3;0
2018-06-01;5;8;9;22.8;23.4;23.7;22.4;26.8;18.0;64;65;64;1;3;2;0
2018-06-02;5;8;7;22.2;24.2;21.9;22.2;26.0;18.4;63;58;59;3;4;2;Spuren
2018-06-03;7;7;6;83.2;26.4;24.3;24.1;28.5;19.6;68;44;53;3;2;3;0
2018-06-04;5;7;8;21.0;28.1;25.2;22.7;28.9;16.4;71;42;51;2;1;2;0
2018-06-05;1;8;8;22.8;;24.9;23.4;30.0;16.8;66;38;56;1;2;2;0
2018-06-06;8;9;8;21.5;24.6;19.9;23.8;28.0;19.6;;;;2;1;2;0
2018-06-07;10;8;9;18.7;23.0;22.8;21.2;24.7;17.7;79;66;68;2;2;2;Spuren
2018-06-08;10;7;8;19.8;28.4;26.8;23.6;29.1;18.0;82;56;58;2;3;3;1
2018-06-09;9;7;8;19.8;23.8;24.1;22.5;27.4;17.5;81;68;61;2;3;2;0
2018-06-10;3;9;8;;29.2;26.3;23.9;30.6;17.1;75;47;57;1;2;1;0.2
2018-06-11;8;8;9;24.5;30.6;27.6;25.3;30.9;19.7;61;42;52;1;2;3;0
2018-06-12;3;9;10;24.1;25.6;21.2;24.8;28.4;21.2;;;;3;2;2;9.2
2018-06-13;8;9;10;18.8;23.1;75.6;20.5;24.3;16.7;82;63;62;1;3;3;0
2018-06-14;10;10;10;15.2;18.7;18.0;17.8;20.6;14.9;69;58;63;4;3;4;Spuren
2018-06-15;9;9;9;17.0;22.3;22.2;20.1;24.4;15.7;60;45;48;4;3;2;0
2018-06-16;4;9;10;20.8;24.6;23.0;22.5;26.8;18.1;55;45;54;3;3;2;0
2018-06-17;1;5;9;22.2;26.7;24.6;23.3;28.6;17.9;55;39;47;2;3;2;Spuren
2018-06-18;6;3;4;20.4;27.6;25.1;24.2;28.5;19.8;66;30;38;5;4;3;0
2018-06-19;1;6;2;21.7;27.6;25.3;23.5;28.9;18.0;49;37;41;3;3;3;0
2018-06-20;0;2;1;23.8;29.8;27.6;24.7;31.3;18.0;52;34;41;1;1;3;0
2018-06-21;1;2;9;24.5;33.0;30.1;25.8;33.5;18.0;56;30;37;1;4;3;1
2018-06-22;10;9;10;14.5;17.6;13.6;21.9;30.1;13.6;47;37;60;3;3;3;0.5
2018-06-23;7;8;9;14.3;19.1;17.6;16.1;20.3;11.9;65;42;41;3;3;3;0.4
2018-06-24;8;8;9;14.4;19.7;18.7;16.8;21.1;12.5;66;43;46;3;3;2;0.9
2018-06-25;10;9;9;13.1;18.7;18.5;16.6;21.6;11.6;77;54;59;3;2;3;0
2018-06-26;1;5;7;18.6;23.9;15.1;19.8;24.6;14.9;59;34;90;3;3;2;5.4
2018-06-27;7;9;10;15.1;22.5;16.8;18.9;24.9;12.8;74;42;84;2;3;2;26.5
2018-06-28;10;9;8;15.6;21.7;77.6;19.0;23.5;14.4;93;69;85;4;2;2;1
2018-06-29;9;10;7;19.8;23.3;22.7;21.9;25.0;18.7;78;69;68;3;3;3;0.6
2018-06-30;4;1;3;20.3;22.7;18.7;20.9;23.2;18.6;66;30;39;2;4;3;0
2018-07-01;6;6;2;15.0;20.8;18.6;16.6;21.6;11.6;52;33;34;2;2;2;0
2018-07-02;1;1;1;15.4;23.5;21.5;17.1;24.8;9.4;60;36;42;1;2;1;0
2018-07-03;1;2;1;17.7;26.2;24.0;19.9;28.3;11.5;57;30;34;1;2;2;0
2018-07-04;8;8;8;18.8;29.8;26.3;22.0;29.9;14.1;65;29;40;1;2;3;0
2018-07-05;2;9;9;104.4;31.6;26.2;27.0;32.2;21.8;;;;2;2;2;12
2018-07-06;10;9;9;20.9;22.3;20.5;22.3;26.2;18.4;68;74;74;4;4;5;11.5
2018-07-07;1;2;1;19.4;26.0;24.2;22.3;27.2;17.4;68;36;33;3;3;3;0
2018-07-08;7;7;7;19.3;25.3;23.9;22.2;26.4;18.0;41;36;42;3;1;2;0.2
2018-07-09;5;2;5;22.2;26.6;23.3;23.0;27.2;18.8;52;44;48;2;3;3;0
2018-07-10;6;10;9;22.6;17.6;17.9;21.6;26.3;16.8;58;92;88;1;2;2;49.2
2018-07-11;8;8;8;17.0;;18.4;19.5;23.2;15.7;93;59;63;1;2;3;Spuren
2018-07-12;3;5;2;19.2;24.2;22.6;19.9;25.8;13.9;59;42;44;2;3;2;0
2018-07-13;1;7;7;21.7;26.2;20.4;22.4;28.1;16.6;54;46;74;4;3;3;1.6
2018-07-14;1;5;3;;28.1;23.3;23.1;28.8;17.3;55;36;54;1;2;2;Spuren
2018-07-15;3;6;5;22.1;27.8;25.8;23.0;28.8;17.2;60;35;44;1;2;2;0
2018-07-16;9;9;3;21.5;105.2;22.5;22.9;28.6;17.2;63;48;59;1;2;2;1
2018-07-17;6;6;9;20.6;24.3;20.9;23.0;27.3;18.7;64;55;69;3;4;3;5.4
2018-07-18;9;10;10;21.1;25.5;23.5;23.7;28.1;19.3;60;44;54;4;4;3;Spuren
2018-07-19;7;9;1;20.6;28.4;26.9;24.9;29.6;20.1;56;36;33;3;3;2;0
2018-07-20;1;4;1;21.2;28.4;25.5;23.4;29.7;17.1;65;44;50;2;2;1;0
2018-07-21;6;8;10;22.0;29.1;19.5;24.0;30.3;17.6;66;45;92;1;3;0;13.6
2018-07-22;9;9;10;19.1;23.5;19.6;21.1;24.0;18.1;85;69;85;3;2;4;16.9
2018-07-23;10;2;3;17.4;26.7;25.1;23.1;28.8;17.3;88;57;51;4;3;2;1
2018-07-24;4;5;5;22.1;29.3;108.0;25.3;30.4;20.2;62;35;47;3;2;2;0
2018-07-25;1;6;6;22.9;;23.5;24.5;30.0;19.0;59;44;46;2;2;4;0.2
2018-07-26;4;7;7;21.7;29.3;19.8;24.6;30.2;19.0;;;;2;3;2;14.9
2018-07-27;7;5;9;21.6;29.3;27.5;24.9;30.7;19.1;;;;1;2;2;0.1
2018-07-28;9;4;3;21.1;30.9;27.7;25.4;31.8;18.9;81;49;56;1;2;1;0
2018-07-29;5;2;4;24.8;30.9;28.5;27.5;31.8;23.1;;;;4;3;2;0
2018-07-30;3;6;5;25.3;32.1;28.2;27.4;32.8;22.0;;;;1;2;3;0
2018-07-31;0;0;1;24.9;130.0;29.8;27.2;33.4;21.0;;;;1;3;2;0
2018-08-01;3;4;8;24.8;30.9;25.9;27.3;32.9;21.7;;;;2;2;1;0
2018-08-02;3;9;6;24.0;;24.7;26.4;32.0;20.8;73;45;86;1;2;2;8.7
2018-08-03;7;4;3;24.6;32.9;29.2;27.5;34.0;21.0;;;;2;2;2;0
2018-08-04;1;1;4;22.4;32.6;29.2;26.9;33.3;20.4;;;;1;3;2;0
2018-08-05;1;3;6;24.6;31.2;27.3;27.1;32.6;21.5;;;;1;3;2;0
2018-08-06;4;8;8;22.5;29.4;26.7;25.9;31.0;20.8;;;;2;2;1;0
2018-08-07;8;4;9;21.7;31.2;25.7;25.7;32.2;19.2;61;48;66;1;3;2;Spuren
2018-08-08;5;3;7;23.3;34.2;30.4;27.0;34.5;19.5;;;;1;2;3;0
2018-08-09;5;3;2;24.6;140.0;31.5;28.2;35.2;21.2;;;;1;4;4;0
2018-08-10;4;7;10;24.4;29.0;18.8;25.2;31.5;18.8;58;40;84;3;2;4;2.2
2018-08-11;9;6;9;17.3;25.5;23.3;21.7;26.9;16.4;87;47;47;2;3;2;Spuren
2018-08-12;3;5;2;;28.7;26.8;23.1;30.2;15.9;61;31;42;1;3;3;0
2018-08-13;0;1;7;20.1;32.3;28.7;24.8;32.9;16.6;73;36;46;1;3;3;0
2018-08-14;7;10;9;21.3;23.1;23.5;24.4;28.7;20.1;71;75;59;3;2;3;0.3
2018-08-15;9;7;5;20.4;25.6;;24.0;28.2;19.7;;;;3;2;2;0
2018-08-16;1;5;0;19.9;27.3;23.9;22.6;29.4;15.8;66;34;46;1;1;2;0
2018-08-17;0;2;1;18.7;30.5;25.8;23.3;31.3;15.2;66;32;43;1;2;2;0
2018-08-18;3;8;6;20.6;32.0;26.4;24.8;32.7;16.9;69;29;44;1;1;1;0
2018-08-19;1;1;2;80.0;32.2;27.5;25.8;33.6;17.9;70;27;39;1;1;1;0
2018-08-20;2;2;6;22.4;34.2;29.3;26.8;34.2;19.3;64;26;34;1;2;3;0
2018-08-21;1;2;2;23.1;30.4;27.5;26.7;31.7;21.7;;;;2;2;2;0
2018-08-22;1;1;1;21.1;32.5;28.4;25.6;32.8;18.4;61;31;42;1;2;2;0
2018-08-23;7;5;3;22.8;33.9;30.0;26.4;34.1;18.7;63;32;34;2;3;3;0
2018-08-24;1;7;10;22.9;24.2;19.6;24.8;30.0;19.6;60;66;88;1;3;3;11.8
2018-08-25;10;10;10;68.0;18.0;17.4;18.6;20.2;16.9;85;70;64;2;2;4;10.6
2018-08-26;10;9;5;;16.8;15.6;16.3;19.9;12.6;89;68;66;3;3;2;0.1
2018-08-27;8;3;1;14.0;22.5;18.4;17.4;24.3;10.4;69;34;48;1;2;1;0
2018-08-28;8;4;3;17.5;25.6;21.7;20.9;27.3;14.5;70;39;56;1;2;2;0
2018-08-29;1;1;9;16.9;28.9;;21.6;29.2;13.9;69;36;49;1;3;3;0
2018-08-30;7;6;10;21.2;27.1;16.6;22.0;27.3;16.6;68;47;89;3;4;3;2.8
2018-08-31;1;9;8;17.2;;19.9;19.1;23.7;14.5;76;49;64;1;2;1;11.8
2018-09-01;10;10;10;15.7;18.3;;18.2;20.9;15.4;94;91;94;2;2;2;39.6
2018-09-02;9;10;8;15.8;17.5;16.9;17.3;19.3;15.3;86;93;96;2;1;0;25.7
2018-09-03;9;9;8;16.9;19.8;17.2;18.3;21.3;15.3;95;88;96;1;2;1;7.1
2018-09-04;8;7;9;17.5;21.6;19.3;19.5;22.4;16.5;82;71;78;4;3;3;0.2
2018-09-05;1;5;1;19.0;25.7;20.0;21.8;26.2;17.3;74;41;66;2;2;2;0
2018-09-06;1;4;1;16.7;25.1;19.1;19.7;25.5;13.9;81;46;67;1;2;1;0
2018-09-07;7;6;9;15.7;25.2;20.6;19.2;25.5;12.9;82;51;74;1;2;3;Spuren
2018-09-08;2;4;1;18.7;23.3;75.2;21.6;25.2;17.9;68;44;64;4;3;2;0
2018-09-09;3;1;8;14.8;25.0;19.4;19.1;25.5;12.6;84;39;64;1;2;2;0
2018-09-10;3;1;3;15.8;;82.8;20.1;27.1;13.1;78;38;52;1;2;2;0
2018-09-11;10;8;9;21.1;27.8;22.4;23.6;28.5;18.7;55;39;56;3;3;2;0
2018-09-12;5;1;1;17.1;29.8;23.1;22.8;30.4;15.1;80;35;58;1;2;1;0
2018-09-13;8;2;5;17.7;28.2;22.6;22.3;29.1;15.5;80;44;62;0;2;1;0
2018-09-14;9;10;10;20.2;21.2;17.7;20.2;22.6;17.7;73;72;92;2;2;2;2.7
2018-09-15;5;8;4;15.9;;17.8;19.3;23.3;15.2;91;57;78;1;2;2;0
2018-09-16;6;3;3;15.2;22.8;19.2;18.9;23.3;14.4;86;51;66;1;3;2;0
2018-09-17;9;1;1;14.5;25.4;21.6;19.7;26.0;13.3;91;52;65;1;2;2;0
2018-09-18;1;1;0;16.9;27.1;22.5;21.0;27.3;14.7;79;40;48;2;4;3;0
2018-09-19;6;6;1;16.0;102.0;21.3;20.3;26.2;14.3;80;54;62;1;1;2;0
2018-09-20;1;1;1;16.6;27.3;21.2;21.6;28.1;15.0;87;49;69;1;1;1;0
2018-09-21;0;1;2;16.5;28.5;;21.8;28.7;14.8;83;46;60;2;3;2;16.8
2018-09-22;10;9;10;;17.6;15.1;17.7;23.8;11.6;90;53;64;2;2;2;0.1
