date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
2010-05-31;10;9;9;11.5;14.1;;13.0;15.2;10.8;84;59;66;4;4;4;1
2010-06-01;9;9;10;12.0;13.7;;13.3;15.1;11.4;80;68;82;4;4;3;26.2
2010-06-02;10;10;9;42.4;12.3;12.1;11.8;12.9;10.6;92;87;92;3;3;2;15.8
2010-06-03;9;9;9;13.0;19.1;15.9;15.3;20.1;10.5;85;67;73;1;3;4;2.1
2010-06-04;10;7;3;13.4;18.0;19.4;17.4;21.6;13.2;85;61;54;4;4;2;Spuren
2010-06-05;0;1;0;18.2;23.5;20.5;18.0;24.4;11.5;62;47;49;1;2;2;0
2010-06-06;1;3;1;16.4;;23.4;19.4;26.8;11.9;76;51;57;1;3;3;0
2010-06-07;2;7;8;22.0;26.4;23.3;21.5;26.7;16.3;69;54;60;3;3;2;Spuren
2010-06-08;8;4;6;20.4;28.1;25.9;23.6;28.7;18.4;;;;1;4;3;0
2010-06-09;1;1;6;22.0;29.1;27.0;24.0;29.8;18.1;75;56;53;1;3;3;0
2010-06-10;7;9;9;22.7;29.5;26.5;24.2;30.5;17.8;;;;2;3;2;0
2010-06-11;5;8;4;21.2;30.4;28.8;24.9;32.2;17.6;;;;1;3;2;0
2010-06-12;3;2;9;25.4;30.2;27.0;26.1;30.7;21.4;;;;1;3;2;8.4
2010-06-13;9;7;9;20.5;23.7;21.2;23.1;27.2;19.0;;;;2;3;2;6.6
2010-06-14;10;9;6;16.9;20.0;18.7;18.6;21.3;15.8;90;65;66;2;3;2;Spuren
2010-06-15;9;9;10;14.5;21.8;16.5;17.2;22.5;11.9;69;55;83;2;2;2;4.9
2010-06-16;10;10;10;15.3;14.7;14.8;15.5;16.5;14.4;80;94;94;3;3;2;38.5
2010-06-17;10;10;10;13.8;19.2;19.6;16.8;20.2;13.4;87;73;71;2;2;2;0.1
2010-06-18;9;9;10;18.0;19.1;16.6;19.6;22.6;16.6;85;85;85;2;2;3;10.4
2010-06-19;9;7;9;15.4;18.6;16.4;15.9;19.2;12.6;79;62;67;3;2;2;1.8
2010-06-20;8;10;10;14.2;15.1;56.8;15.0;17.1;12.9;67;66;70;3;3;3;0.6
2010-06-21;10;10;10;11.6;15.3;14.9;13.7;16.0;11.4;87;71;69;4;4;4;2.7
2010-06-22;7;9;10;14.9;20.0;18.8;17.1;20.5;13.6;67;47;48;4;4;3;0
2010-06-23;6;8;3;16.1;21.3;19.9;18.6;22.9;14.3;61;45;46;4;3;3;0
2010-06-24;2;3;7;17.8;22.4;20.2;19.1;23.2;14.9;57;47;49;3;3;3;0
2010-06-25;7;7;4;18.4;24.7;21.2;21.3;25.1;17.4;;;;3;3;2;0
2010-06-26;6;6;7;18.7;24.2;22.4;20.5;25.2;15.7;68;50;55;3;3;2;0
2010-06-27;3;4;1;19.8;24.9;22.7;22.0;26.0;17.9;63;48;47;3;3;3;0
2010-06-28;3;7;3;;25.5;24.7;21.6;27.1;16.1;59;56;55;3;2;2;0
2010-06-29;4;4;4;21.6;27.2;25.2;23.1;28.3;17.8;68;51;54;1;2;2;0
2010-06-30;0;1;1;23.2;29.0;26.4;23.0;29.8;16.2;60;46;54;1;3;2;0
2010-07-01;1;1;7;23.3;28.8;26.3;24.3;29.6;18.9;62;50;54;2;1;1;0
2010-07-02;6;4;1;22.0;29.9;26.6;24.2;30.5;17.9;68;47;51;1;1;2;0
2010-07-03;0;1;1;23.7;30.0;26.5;24.4;30.6;18.2;69;48;50;1;2;3;0
2010-07-04;1;2;5;21.5;28.7;25.0;23.3;29.2;17.3;59;42;49;1;2;1;0
2010-07-05;9;7;8;21.4;27.0;24.0;23.9;27.7;20.1;;;;2;3;2;Spuren
2010-07-06;9;5;9;20.6;22.1;19.0;20.7;24.3;17.0;;;;3;3;4;11
2010-07-07;6;4;1;16.0;22.5;21.0;19.0;22.9;15.1;68;51;48;3;3;3;0
2010-07-08;1;1;1;18.6;25.0;22.8;19.4;26.3;12.5;60;50;49;1;2;2;0
2010-07-09;8;1;1;19.0;28.2;25.4;21.7;29.7;13.7;69;42;46;1;1;2;0
2010-07-10;0;0;0;;30.0;27.8;23.4;31.3;15.5;71;38;43;1;2;2;0
2010-07-11;1;1;1;22.0;32.1;28.6;24.9;32.7;17.0;;;;2;2;2;0
2010-07-12;1;1;1;23.9;32.0;29.3;26.2;32.9;19.5;;;;1;2;2;0
2010-07-13;3;5;7;;30.3;28.8;26.3;31.4;21.1;;;;4;3;2;0
2010-07-14;0;1;1;24.4;32.5;29.9;26.8;33.4;20.1;71;45;48;1;1;2;0
2010-07-15;1;2;8;25.3;32.3;;27.9;34.1;21.7;;;;2;2;2;13.4
2010-07-16;1;1;2;23.8;31.3;30.3;26.2;32.4;20.0;;;;1;3;3;0
2010-07-17;1;6;9;26.7;27.8;26.6;27.0;31.2;22.8;;;;2;1;3;23.4
2010-07-18;9;10;9;17.9;16.8;17.2;21.6;26.6;16.6;80;82;72;4;4;4;0.3
2010-07-19;10;9;8;16.9;21.7;20.8;19.2;22.1;16.3;73;61;63;3;3;2;0
2010-07-20;5;1;1;18.0;26.7;25.9;21.7;28.2;15.2;74;57;57;2;2;3;0
2010-07-21;0;1;1;22.2;30.0;28.2;25.5;31.9;19.1;75;49;48;2;2;2;0
2010-07-22;1;1;1;22.6;32.1;29.7;25.9;32.6;19.2;;;;1;2;2;0
2010-07-23;1;5;9;23.3;27.2;102.4;26.1;29.9;22.2;;;;2;3;1;6.8
2010-07-24;9;10;10;17.5;17.4;16.5;21.1;25.6;16.5;70;80;82;5;4;4;2.5
2010-07-25;9;10;10;15.2;16.3;15.9;15.9;16.8;15.0;66;58;66;4;4;3;0.8
2010-07-26;10;10;9;14.8;17.9;17.6;16.1;18.1;14.1;76;68;71;3;3;2;Spuren
2010-07-27;8;9;8;18.4;;18.7;19.6;24.0;15.2;68;56;65;2;3;5;0.1
2010-07-28;7;7;9;18.4;23.3;21.5;20.6;24.2;16.9;72;61;57;4;3;2;0.3
2010-07-29;4;9;10;19.6;19.8;14.9;19.8;24.7;14.9;71;72;89;3;3;4;25.5
2010-07-30;10;9;9;14.9;17.8;16.5;16.6;19.5;13.6;90;82;79;2;2;2;2.5
2010-07-31;9;5;1;16.4;22.5;;19.2;23.8;14.5;76;58;64;1;3;2;0
2010-08-01;0;1;0;18.0;26.7;23.4;20.9;27.4;14.3;78;44;53;1;2;2;0
2010-08-02;3;3;5;20.0;28.9;104.0;22.6;29.5;15.7;;;;1;2;3;0.5
2010-08-03;10;9;9;19.7;21.6;19.1;22.7;26.2;19.1;79;72;71;2;3;3;0.2
2010-08-04;5;4;1;16.9;23.9;20.7;20.2;24.3;16.0;75;53;60;4;3;2;0
2010-08-05;2;9;6;16.2;24.2;22.3;19.2;25.3;13.1;80;54;63;1;3;2;15.7
2010-08-06;9;9;9;15.9;19.9;17.2;18.9;22.4;15.3;88;65;66;3;4;5;12.6
2010-08-07;10;10;10;14.0;15.4;15.0;16.0;18.1;13.9;89;85;89;5;5;4;4.7
2010-08-08;9;8;4;15.9;23.8;21.3;20.4;25.8;14.9;84;54;57;3;1;2;Spuren
2010-08-09;9;6;5;17.5;24.9;21.2;21.2;25.8;16.6;75;50;60;3;3;1;0.2
2010-08-10;2;5;1;17.2;25.9;23.3;20.5;27.0;14.0;81;48;53;1;1;2;0
2010-08-11;3;4;6;;27.4;21.0;22.1;28.6;15.5;77;55;86;1;2;2;2.8
2010-08-12;1;5;7;18.7;27.9;25.2;22.3;28.7;15.8;85;47;49;2;4;3;0
2010-08-13;6;5;2;20.6;25.6;24.4;23.2;27.8;18.6;71;63;67;3;2;2;22
2010-08-14;5;7;6;18.9;25.3;94.0;21.7;25.8;17.6;89;59;64;1;2;3;5.5
2010-08-15;9;7;1;20.4;26.8;24.7;23.1;27.3;18.8;;;;2;4;3;0
2010-08-16;3;10;8;18.5;19.3;16.4;20.3;24.7;15.9;69;67;78;1;3;2;4.1
2010-08-17;9;10;9;16.5;18.5;17.5;17.5;19.2;15.7;69;66;68;2;3;2;0.3
2010-08-18;4;9;10;65.6;23.1;19.8;18.9;23.8;13.9;69;50;64;2;2;1;Spuren
2010-08-19;6;4;4;18.9;24.4;21.0;20.7;25.1;16.3;68;53;58;3;4;2;0
2010-08-20;1;8;7;15.5;23.2;21.2;18.5;23.9;13.0;76;52;59;1;3;2;0
2010-08-21;0;0;1;17.0;26.5;23.0;20.7;27.7;13.7;78;51;57;1;1;2;0
2010-08-22;0;1;0;18.4;28.7;25.1;22.5;29.2;15.8;82;53;58;1;3;3;0
2010-08-23;7;1;9;19.3;29.2;25.6;23.4;29.7;17.1;81;56;55;1;3;3;5.3
2010-08-24;10;7;7;;;21.0;22.4;25.7;19.0;91;85;79;2;1;2;8.4
2010-08-25;9;5;5;17.4;23.1;;20.4;24.2;16.6;60;49;56;3;2;2;0
2010-08-26;8;1;3;17.2;29.0;25.6;21.7;29.0;14.4;74;47;58;1;3;2;Spuren
2010-08-27;9;10;10;20.2;24.7;16.8;21.8;26.7;16.8;86;57;91;2;3;1;6.5
2010-08-28;6;10;7;17.8;;15.9;17.1;18.5;15.6;83;66;62;3;4;3;2.4
2010-08-29;2;5;8;13.3;18.2;15.4;15.2;19.3;11.0;72;52;58;3;3;3;4.2
2010-08-30;10;10;10;11.4;13.9;12.2;13.4;15.4;11.4;87;70;68;3;2;3;5.2
2010-08-31;10;10;10;9.5;12.1;12.3;11.0;12.5;9.5;85;87;85;4;4;5;19.3
2010-09-01;9;5;4;12.0;70.4;15.1;15.3;18.7;11.9;65;47;58;5;4;4;0.1
2010-09-02;8;7;8;13.5;18.7;15.6;16.2;19.4;13.0;71;59;66;4;3;2;0.1
2010-09-03;10;9;9;13.8;17.4;15.6;16.2;18.8;13.5;77;62;73;1;2;1;0
2010-09-04;10;6;9;13.9;17.3;13.4;15.1;17.4;12.7;81;65;79;2;2;1;0.2
2010-09-05;1;9;1;10.7;13.9;48.4;12.1;16.0;8.2;80;62;69;2;2;2;0
2010-09-06;5;4;1;11.3;16.9;13.0;12.6;17.7;7.4;71;51;63;2;2;2;0
2010-09-07;9;10;10;40.0;13.8;12.3;10.9;14.0;7.7;91;69;87;2;4;3;2.9
2010-09-08;10;10;10;12.1;;14.9;13.5;14.9;12.0;94;93;89;3;3;3;9.7
2010-09-09;9;8;4;;18.9;14.6;16.5;19.7;13.2;88;59;72;2;3;2;0
2010-09-10;9;9;8;14.8;19.2;17.8;16.3;19.9;12.6;73;59;62;2;2;3;0
2010-09-11;7;9;9;14.4;20.2;17.2;17.5;20.9;14.1;75;59;65;3;3;1;Spuren
2010-09-12;10;8;3;15.1;19.7;16.4;17.8;21.0;14.6;78;65;78;2;1;2;0
2010-09-13;8;9;8;55.2;18.7;16.7;15.9;20.2;11.5;89;64;67;2;5;4;Spuren
2010-09-14;4;7;10;13.8;19.7;17.0;16.8;19.9;13.7;78;53;57;3;3;2;0.1
2010-09-15;9;6;9;14.8;24.2;18.4;19.2;24.5;13.9;74;46;60;2;3;2;0.2
2010-09-16;9;7;9;14.6;18.6;17.1;17.2;20.6;13.8;77;57;74;2;3;2;2.8
2010-09-17;10;9;10;14.8;15.6;15.4;15.9;17.1;14.6;90;64;63;1;3;3;0.9
2010-09-18;9;9;10;13.1;18.2;15.9;15.8;18.6;13.0;69;46;61;3;1;2;0.1
